published date,title,stem,tokens,tokens_clean,merged
2018-09-07 07:00:00+00:00,"tragis...buru-buru ke kampus, mahasiswi cantik tewas kecelakaan, unggahan sahabatnya bikin nangis",tragis buru ke kampus mahasiswi cantik tewas celaka unggah sahabat bikin nang,"['tragis', 'buru', 'ke', 'kampus', 'mahasiswi', 'cantik', 'tewas', 'celaka', 'unggah', 'sahabat', 'bikin', 'nang']","['tragis', 'buru', 'kampus', 'mahasiswi', 'cantik', 'tewas', 'celaka', 'unggah', 'sahabat', 'bikin', 'nang']",tragis buru kampus mahasiswi cantik tewas celaka unggah sahabat bikin nang
2018-09-08 07:00:00+00:00,"ngeri, bus angkut puluhan siswa sd kecelakaan maut",ngeri bus angkut puluh siswa sd celaka maut,"['ngeri', 'bus', 'angkut', 'puluh', 'siswa', 'sd', 'celaka', 'maut']","['ngeri', 'bus', 'angkut', 'puluh', 'siswa', 'sd', 'celaka', 'maut']",ngeri bus angkut puluh siswa sd celaka maut
2018-09-08 07:00:00+00:00,"fakta di balik kecelakaan bus di jalur ""tengkorak"" cikidang, sukabumi halaman all",fakta di balik celaka bus di jalur tengkorak cikidang sukabumi halaman all,"['fakta', 'di', 'balik', 'celaka', 'bus', 'di', 'jalur', 'tengkorak', 'cikidang', 'sukabumi', 'halaman', 'all']","['fakta', 'celaka', 'bus', 'jalur', 'tengkorak', 'cikidang', 'sukabumi', 'halaman', 'all']",fakta celaka bus jalur tengkorak cikidang sukabumi halaman all
2018-09-08 07:00:00+00:00,polda jabar: 21 orang tewas dalam kecelakaan bus masuk jurang di sukabumi,polda jabar 21 orang tewas dalam celaka bus masuk jurang di sukabumi,"['polda', 'jabar', '21', 'orang', 'tewas', 'dalam', 'celaka', 'bus', 'masuk', 'jurang', 'di', 'sukabumi']","['polda', 'jabar', '21', 'orang', 'tewas', 'celaka', 'bus', 'masuk', 'jurang', 'sukabumi']",polda jabar 21 orang tewas celaka bus masuk jurang sukabumi
2018-09-08 07:00:00+00:00,korban tewas kecelakaan bus di cikidang sukabumi bertambah jadi 21 orang,korban tewas celaka bus di cikidang sukabumi tambah jadi 21 orang,"['korban', 'tewas', 'celaka', 'bus', 'di', 'cikidang', 'sukabumi', 'tambah', 'jadi', '21', 'orang']","['korban', 'tewas', 'celaka', 'bus', 'cikidang', 'sukabumi', '21', 'orang']",korban tewas celaka bus cikidang sukabumi 21 orang
2018-09-08 07:00:00+00:00,jurang yang menjadi lokasi kecelakaan bus pariwisata dalamnya 31 meter,jurang yang jadi lokasi celaka bus pariwisata dalam 31 meter,"['jurang', 'yang', 'jadi', 'lokasi', 'celaka', 'bus', 'pariwisata', 'dalam', '31', 'meter']","['jurang', 'lokasi', 'celaka', 'bus', 'pariwisata', '31', 'meter']",jurang lokasi celaka bus pariwisata 31 meter
2018-09-08 07:00:00+00:00,update: korban tewas kecelakaan bus di sukabumi bertambah jadi 17 orang,update korban tewas celaka bus di sukabumi tambah jadi 17 orang,"['update', 'korban', 'tewas', 'celaka', 'bus', 'di', 'sukabumi', 'tambah', 'jadi', '17', 'orang']","['update', 'korban', 'tewas', 'celaka', 'bus', 'sukabumi', '17', 'orang']",update korban tewas celaka bus sukabumi 17 orang
2018-09-08 07:00:00+00:00,"kecelakaan bus sukabumi: 21 tewas, 11 luka berat",celaka bus sukabumi 21 tewas 11 luka berat,"['celaka', 'bus', 'sukabumi', '21', 'tewas', '11', 'luka', 'berat']","['celaka', 'bus', 'sukabumi', '21', 'tewas', '11', 'luka', 'berat']",celaka bus sukabumi 21 tewas 11 luka berat
2018-09-09 07:00:00+00:00,"pengendara motor tewas kecelakaan, anak dan istrinya kritis",kendara motor tewas celaka anak dan istri kritis,"['kendara', 'motor', 'tewas', 'celaka', 'anak', 'dan', 'istri', 'kritis']","['kendara', 'motor', 'tewas', 'celaka', 'anak', 'istri', 'kritis']",kendara motor tewas celaka anak istri kritis
2018-09-09 07:00:00+00:00,"pascakecelakaan maut sukabumi, polisi razia bus di tol ciawi",pascakecelakaan maut sukabumi polisi razia bus di tol ciawi,"['pascakecelakaan', 'maut', 'sukabumi', 'polisi', 'razia', 'bus', 'di', 'tol', 'ciawi']","['pascakecelakaan', 'maut', 'sukabumi', 'polisi', 'razia', 'bus', 'tol', 'ciawi']",pascakecelakaan maut sukabumi polisi razia bus tol ciawi
2018-09-09 07:00:00+00:00,pengemudi bus yang masuk jurang di sukabumi diduga seorang kernet,kemudi bus yang masuk jurang di sukabumi duga orang kernet,"['kemudi', 'bus', 'yang', 'masuk', 'jurang', 'di', 'sukabumi', 'duga', 'orang', 'kernet']","['kemudi', 'bus', 'masuk', 'jurang', 'sukabumi', 'duga', 'orang', 'kernet']",kemudi bus masuk jurang sukabumi duga orang kernet
2018-09-09 07:00:00+00:00,ini daftar nama korban tewas kecelakaan maut bus di sukabumi,ini daftar nama korban tewas celaka maut bus di sukabumi,"['ini', 'daftar', 'nama', 'korban', 'tewas', 'celaka', 'maut', 'bus', 'di', 'sukabumi']","['daftar', 'nama', 'korban', 'tewas', 'celaka', 'maut', 'bus', 'sukabumi']",daftar nama korban tewas celaka maut bus sukabumi
2018-09-09 07:00:00+00:00,polisi gunakan metode kinematika analisa penyebab kecelakaan bus maut sukabumi,polisi guna metode kinematika analisa sebab celaka bus maut sukabumi,"['polisi', 'guna', 'metode', 'kinematika', 'analisa', 'sebab', 'celaka', 'bus', 'maut', 'sukabumi']","['polisi', 'metode', 'kinematika', 'analisa', 'celaka', 'bus', 'maut', 'sukabumi']",polisi metode kinematika analisa celaka bus maut sukabumi
2018-09-09 07:00:00+00:00,"23 tewas akibat kecelakaan bus di cikidang, ini penyebabnya",23 tewas akibat celaka bus di cikidang ini sebab,"['23', 'tewas', 'akibat', 'celaka', 'bus', 'di', 'cikidang', 'ini', 'sebab']","['23', 'tewas', 'akibat', 'celaka', 'bus', 'cikidang']",23 tewas akibat celaka bus cikidang
2018-09-09 07:00:00+00:00,"kecelakaan bus pariwisata di jalur ""tengkorak"" cikidang, sukabumi ungkap fakta baru",celaka bus pariwisata di jalur tengkorak cikidang sukabumi ungkap fakta baru,"['celaka', 'bus', 'pariwisata', 'di', 'jalur', 'tengkorak', 'cikidang', 'sukabumi', 'ungkap', 'fakta', 'baru']","['celaka', 'bus', 'pariwisata', 'jalur', 'tengkorak', 'cikidang', 'sukabumi', 'fakta']",celaka bus pariwisata jalur tengkorak cikidang sukabumi fakta
2018-09-09 07:00:00+00:00,"3 truk tronton kecelakaan di sukabumi, ruas jalan cibadak-cikembar tak bisa dilintasi",3 truk tronton celaka di sukabumi ruas jalan cibadak-cikembar tak bisa lintas,"['3', 'truk', 'tronton', 'celaka', 'di', 'sukabumi', 'ruas', 'jalan', 'cibadak-cikembar', 'tak', 'bisa', 'lintas']","['3', 'truk', 'tronton', 'celaka', 'sukabumi', 'ruas', 'jalan', 'cibadak-cikembar', 'lintas']",3 truk tronton celaka sukabumi ruas jalan cibadak-cikembar lintas
2018-09-09 07:00:00+00:00,"daftar nama 21 korban tewas kecelakaan bus di cikidang, sebagian besar warga bogor",daftar nama 21 korban tewas celaka bus di cikidang bagi besar warga bogor,"['daftar', 'nama', '21', 'korban', 'tewas', 'celaka', 'bus', 'di', 'cikidang', 'bagi', 'besar', 'warga', 'bogor']","['daftar', 'nama', '21', 'korban', 'tewas', 'celaka', 'bus', 'cikidang', 'warga', 'bogor']",daftar nama 21 korban tewas celaka bus cikidang warga bogor
2018-09-09 07:00:00+00:00,kernet bus maut sukabumi ditemukan selamat,kernet bus maut sukabumi temu selamat,"['kernet', 'bus', 'maut', 'sukabumi', 'temu', 'selamat']","['kernet', 'bus', 'maut', 'sukabumi', 'temu', 'selamat']",kernet bus maut sukabumi temu selamat
2018-09-10 07:00:00+00:00,"16 korban selamat kecelakaan bus di sukabumi, cedera kepala dioperasi",16 korban selamat celaka bus di sukabumi cedera kepala operasi,"['16', 'korban', 'selamat', 'celaka', 'bus', 'di', 'sukabumi', 'cedera', 'kepala', 'operasi']","['16', 'korban', 'selamat', 'celaka', 'bus', 'sukabumi', 'cedera', 'kepala', 'operasi']",16 korban selamat celaka bus sukabumi cedera kepala operasi
2018-09-10 07:00:00+00:00,kronologi bus masuk jurang di sukabumi yang tewaskan 21 orang halaman all,kronologi bus masuk jurang di sukabumi yang tewas 21 orang halaman all,"['kronologi', 'bus', 'masuk', 'jurang', 'di', 'sukabumi', 'yang', 'tewas', '21', 'orang', 'halaman', 'all']","['kronologi', 'bus', 'masuk', 'jurang', 'sukabumi', 'tewas', '21', 'orang', 'halaman', 'all']",kronologi bus masuk jurang sukabumi tewas 21 orang halaman all
2018-09-10 07:00:00+00:00,"5 kisah pilu di balik kecelakaan di sukabumi, ini foto terakhir sebelum bus terjun ke jurang",5 kisah pilu di balik celaka di sukabumi ini foto akhir belum bus terjun ke jurang,"['5', 'kisah', 'pilu', 'di', 'balik', 'celaka', 'di', 'sukabumi', 'ini', 'foto', 'akhir', 'belum', 'bus', 'terjun', 'ke', 'jurang']","['5', 'kisah', 'pilu', 'celaka', 'sukabumi', 'foto', 'bus', 'terjun', 'jurang']",5 kisah pilu celaka sukabumi foto bus terjun jurang
2018-09-10 07:00:00+00:00,"kecelakaan bus tewaskan 21 orang, jk salahkan perhubungan & pemilik bus",celaka bus tewas 21 orang jk salah hubung milik bus,"['celaka', 'bus', 'tewas', '21', 'orang', 'jk', 'salah', 'hubung', 'milik', 'bus']","['celaka', 'bus', 'tewas', '21', 'orang', 'jk', 'salah', 'hubung', 'milik', 'bus']",celaka bus tewas 21 orang jk salah hubung milik bus
2018-09-10 07:00:00+00:00,"warga dan polisi evakuasi korban kecelakaan maut di cigudeg, ini foto-fotonya!",warga dan polisi evakuasi korban celaka maut di cigudeg ini foto,"['warga', 'dan', 'polisi', 'evakuasi', 'korban', 'celaka', 'maut', 'di', 'cigudeg', 'ini', 'foto']","['warga', 'polisi', 'evakuasi', 'korban', 'celaka', 'maut', 'cigudeg', 'foto']",warga polisi evakuasi korban celaka maut cigudeg foto
2018-09-10 07:00:00+00:00,karyawan honda jadi korban kecelakaan bus di sukabumi,karyawan honda jadi korban celaka bus di sukabumi,"['karyawan', 'honda', 'jadi', 'korban', 'celaka', 'bus', 'di', 'sukabumi']","['karyawan', 'honda', 'korban', 'celaka', 'bus', 'sukabumi']",karyawan honda korban celaka bus sukabumi
2018-09-10 07:00:00+00:00,"kecelakaan maut di sukabumi, jalur cikidang bukan untuk bus",celaka maut di sukabumi jalur cikidang bukan untuk bus,"['celaka', 'maut', 'di', 'sukabumi', 'jalur', 'cikidang', 'bukan', 'untuk', 'bus']","['celaka', 'maut', 'sukabumi', 'jalur', 'cikidang', 'bus']",celaka maut sukabumi jalur cikidang bus
2018-09-10 07:00:00+00:00,cerita mistis di balik kecelakaan bus di sukabumi,cerita mistis di balik celaka bus di sukabumi,"['cerita', 'mistis', 'di', 'balik', 'celaka', 'bus', 'di', 'sukabumi']","['cerita', 'mistis', 'celaka', 'bus', 'sukabumi']",cerita mistis celaka bus sukabumi
2018-09-10 07:00:00+00:00,"6 fakta terbaru bus masuk jurang di cikidang sukabumi, ""sopir tembak"" hingga tak layak jalan halaman all ...",6 fakta baru bus masuk jurang di cikidang sukabumi sopir tembak hingga tak layak jalan halaman all,"['6', 'fakta', 'baru', 'bus', 'masuk', 'jurang', 'di', 'cikidang', 'sukabumi', 'sopir', 'tembak', 'hingga', 'tak', 'layak', 'jalan', 'halaman', 'all']","['6', 'fakta', 'bus', 'masuk', 'jurang', 'cikidang', 'sukabumi', 'sopir', 'tembak', 'layak', 'jalan', 'halaman', 'all']",6 fakta bus masuk jurang cikidang sukabumi sopir tembak layak jalan halaman all
2018-09-10 07:00:00+00:00,"kijang, xpander, bus dan carry kecelakaan beruntun, jatuh korban jiwa",kijang xpander bus dan carry celaka untun jatuh korban jiwa,"['kijang', 'xpander', 'bus', 'dan', 'carry', 'celaka', 'untun', 'jatuh', 'korban', 'jiwa']","['kijang', 'xpander', 'bus', 'carry', 'celaka', 'untun', 'jatuh', 'korban', 'jiwa']",kijang xpander bus carry celaka untun jatuh korban jiwa
2018-09-10 07:00:00+00:00,"kecelakaan bus di sukabumi, berikut tips menyetir di turunan",celaka bus di sukabumi ikut tips setir di turun,"['celaka', 'bus', 'di', 'sukabumi', 'ikut', 'tips', 'setir', 'di', 'turun']","['celaka', 'bus', 'sukabumi', 'tips', 'setir', 'turun']",celaka bus sukabumi tips setir turun
2018-09-10 07:00:00+00:00,4 presiden yang tewas tragis dalam kecelakaan pesawat,4 presiden yang tewas tragis dalam celaka pesawat,"['4', 'presiden', 'yang', 'tewas', 'tragis', 'dalam', 'celaka', 'pesawat']","['4', 'presiden', 'tewas', 'tragis', 'celaka', 'pesawat']",4 presiden tewas tragis celaka pesawat
2018-09-10 07:00:00+00:00,"soal kecelakaan bus sukabumi, pemerintah abaikan dua hal ini",soal celaka bus sukabumi perintah abai dua hal ini,"['soal', 'celaka', 'bus', 'sukabumi', 'perintah', 'abai', 'dua', 'hal', 'ini']","['celaka', 'bus', 'sukabumi', 'perintah', 'abai']",celaka bus sukabumi perintah abai
2018-09-10 07:00:00+00:00,ini foto terakhir korban kecelakaan sesaat sebelum bus yang ditumpangi terjun ke jurang,ini foto akhir korban celaka saat belum bus yang tumpang terjun ke jurang,"['ini', 'foto', 'akhir', 'korban', 'celaka', 'saat', 'belum', 'bus', 'yang', 'tumpang', 'terjun', 'ke', 'jurang']","['foto', 'korban', 'celaka', 'bus', 'tumpang', 'terjun', 'jurang']",foto korban celaka bus tumpang terjun jurang
2018-09-11 07:00:00+00:00,infografis: kecelakaan sukabumi dan jalur maut di jawa barat,infografis celaka sukabumi dan jalur maut di jawa barat,"['infografis', 'celaka', 'sukabumi', 'dan', 'jalur', 'maut', 'di', 'jawa', 'barat']","['infografis', 'celaka', 'sukabumi', 'jalur', 'maut', 'jawa', 'barat']",infografis celaka sukabumi jalur maut jawa barat
2018-09-11 07:00:00+00:00,"sopir bus yang alami kecelakaan ""maut"" sukabumi alami patah tulang",sopir bus yang alami celaka maut sukabumi alami patah tulang,"['sopir', 'bus', 'yang', 'alami', 'celaka', 'maut', 'sukabumi', 'alami', 'patah', 'tulang']","['sopir', 'bus', 'alami', 'celaka', 'maut', 'sukabumi', 'alami', 'patah', 'tulang']",sopir bus alami celaka maut sukabumi alami patah tulang
2018-09-12 07:00:00+00:00,"usai kecelakaan yang tewaskan 21 orang, sopir bus kabur dengan jalan mengesot",usai celaka yang tewas 21 orang sopir bus kabur dengan jalan esot,"['usai', 'celaka', 'yang', 'tewas', '21', 'orang', 'sopir', 'bus', 'kabur', 'dengan', 'jalan', 'esot']","['celaka', 'tewas', '21', 'orang', 'sopir', 'bus', 'kabur', 'jalan', 'esot']",celaka tewas 21 orang sopir bus kabur jalan esot
2018-09-12 07:00:00+00:00,pengakuan tisna pratama korban selamat kecelakaan maut di sukabumi: 'ada yang gak beres',aku tisna pratama korban selamat celaka maut di sukabumi ada yang gak beres,"['aku', 'tisna', 'pratama', 'korban', 'selamat', 'celaka', 'maut', 'di', 'sukabumi', 'ada', 'yang', 'gak', 'beres']","['tisna', 'pratama', 'korban', 'selamat', 'celaka', 'maut', 'sukabumi', 'gak', 'beres']",tisna pratama korban selamat celaka maut sukabumi gak beres
2018-09-12 07:00:00+00:00,"kecelakaan maut jalur cikidang, sukabumi bakal diportal",celaka maut jalur cikidang sukabumi bakal portal,"['celaka', 'maut', 'jalur', 'cikidang', 'sukabumi', 'bakal', 'portal']","['celaka', 'maut', 'jalur', 'cikidang', 'sukabumi', 'portal']",celaka maut jalur cikidang sukabumi portal
2018-09-14 07:00:00+00:00,"kecelakaan di km 21 jakarta- tangerang, akibat lewat bahu jalan, mazda hantam trailer, begini kondisi sopirnya",celaka di km 21 jakarta- tangerang akibat lewat bahu jalan mazda hantam trailer begini kondisi sopir,"['celaka', 'di', 'km', '21', 'jakarta', '-', 'tangerang', 'akibat', 'lewat', 'bahu', 'jalan', 'mazda', 'hantam', 'trailer', 'begini', 'kondisi', 'sopir']","['celaka', 'km', '21', 'jakarta', '-', 'tangerang', 'akibat', 'bahu', 'jalan', 'mazda', 'hantam', 'trailer', 'kondisi', 'sopir']",celaka km 21 jakarta - tangerang akibat bahu jalan mazda hantam trailer kondisi sopir
2018-09-14 07:00:00+00:00,fatih seferagic kecelakaan motor di bali,fatih seferagic celaka motor di bal,"['fatih', 'seferagic', 'celaka', 'motor', 'di', 'bal']","['fatih', 'seferagic', 'celaka', 'motor', 'bal']",fatih seferagic celaka motor bal
2018-09-14 07:00:00+00:00,motor bekas kecelakaan dan tilang yang tak diambil jadi 'bangkai',motor bekas celaka dan tilang yang tak ambil jadi bangkai,"['motor', 'bekas', 'celaka', 'dan', 'tilang', 'yang', 'tak', 'ambil', 'jadi', 'bangkai']","['motor', 'bekas', 'celaka', 'tilang', 'ambil', 'bangkai']",motor bekas celaka tilang ambil bangkai
2018-09-14 07:00:00+00:00,"ambil barang bukti kecelakaan dan tilang, bayarkah?",ambil barang bukti celaka dan tilang bayar,"['ambil', 'barang', 'bukti', 'celaka', 'dan', 'tilang', 'bayar']","['ambil', 'barang', 'bukti', 'celaka', 'tilang', 'bayar']",ambil barang bukti celaka tilang bayar
2018-09-14 07:00:00+00:00,kisah m fadli bangkit dari tragedi kecelakaan sentul,kisah m fadli bangkit dari tragedi celaka sentul,"['kisah', 'm', 'fadli', 'bangkit', 'dari', 'tragedi', 'celaka', 'sentul']","['kisah', 'm', 'fadli', 'bangkit', 'tragedi', 'celaka', 'sentul']",kisah m fadli bangkit tragedi celaka sentul
2018-09-16 07:00:00+00:00,kecelakaan di simpang empat patung sapi pandaan libatkan 8 kendaraan,celaka di simpang empat patung sapi pandaan libat 8 kendara,"['celaka', 'di', 'simpang', 'empat', 'patung', 'sapi', 'pandaan', 'libat', '8', 'kendara']","['celaka', 'simpang', 'patung', 'sapi', 'pandaan', 'libat', '8', 'kendara']",celaka simpang patung sapi pandaan libat 8 kendara
2018-09-17 07:00:00+00:00,ratusan warga bojonegoro siap bantu korban kecelakaan lalu lintas,ratus warga bojonegoro siap bantu korban celaka lalu lintas,"['ratus', 'warga', 'bojonegoro', 'siap', 'bantu', 'korban', 'celaka', 'lalu', 'lintas']","['ratus', 'warga', 'bojonegoro', 'bantu', 'korban', 'celaka', 'lintas']",ratus warga bojonegoro bantu korban celaka lintas
2018-09-17 07:00:00+00:00,"jarang terdengar hummer kecelakaan, ngeloyor tabrak pelajar dan tiang listrik",jarang dengar hummer celaka ngeloyor tabrak ajar dan tiang listrik,"['jarang', 'dengar', 'hummer', 'celaka', 'ngeloyor', 'tabrak', 'ajar', 'dan', 'tiang', 'listrik']","['jarang', 'dengar', 'hummer', 'celaka', 'ngeloyor', 'tabrak', 'ajar', 'tiang', 'listrik']",jarang dengar hummer celaka ngeloyor tabrak ajar tiang listrik
2018-09-17 07:00:00+00:00,kecelakaan di tol tangerang bukti tidak amannya bahu jalan tol,celaka di tol tangerang bukti tidak aman bahu jalan tol,"['celaka', 'di', 'tol', 'tangerang', 'bukti', 'tidak', 'aman', 'bahu', 'jalan', 'tol']","['celaka', 'tol', 'tangerang', 'bukti', 'aman', 'bahu', 'jalan', 'tol']",celaka tol tangerang bukti aman bahu jalan tol
2018-09-18 07:00:00+00:00,"al ghazali kecelakaan mobil dan digotong warga, ahmad dhani: ""al luka di dadanya""",al ghazali celaka mobil dan gotong warga ahmad dhani al luka di dada,"['al', 'ghazali', 'celaka', 'mobil', 'dan', 'gotong', 'warga', 'ahmad', 'dhani', 'al', 'luka', 'di', 'dada']","['al', 'ghazali', 'celaka', 'mobil', 'gotong', 'warga', 'ahmad', 'dhani', 'al', 'luka', 'dada']",al ghazali celaka mobil gotong warga ahmad dhani al luka dada
2018-09-18 07:00:00+00:00,ahmad dhani minta doa soal al ghazali kecelakaan,ahmad dhani minta doa soal al ghazali celaka,"['ahmad', 'dhani', 'minta', 'doa', 'soal', 'al', 'ghazali', 'celaka']","['ahmad', 'dhani', 'doa', 'al', 'ghazali', 'celaka']",ahmad dhani doa al ghazali celaka
2018-09-18 07:00:00+00:00,"al ghazali kecelakaan, ahmad dhani mohon doa",al ghazali celaka ahmad dhani mohon doa,"['al', 'ghazali', 'celaka', 'ahmad', 'dhani', 'mohon', 'doa']","['al', 'ghazali', 'celaka', 'ahmad', 'dhani', 'mohon', 'doa']",al ghazali celaka ahmad dhani mohon doa
2018-09-18 07:00:00+00:00,"al ghazali pingsan akibat kecelakaan, begini kondisi putra ahmad dhani sekarang",al ghazali pingsan akibat celaka begini kondisi putra ahmad dhani sekarang,"['al', 'ghazali', 'pingsan', 'akibat', 'celaka', 'begini', 'kondisi', 'putra', 'ahmad', 'dhani', 'sekarang']","['al', 'ghazali', 'pingsan', 'akibat', 'celaka', 'kondisi', 'putra', 'ahmad', 'dhani']",al ghazali pingsan akibat celaka kondisi putra ahmad dhani
2018-09-18 07:00:00+00:00,jalur kereta bandung-ciwidey 'mati' pasca kecelakaan 1972,jalur kereta bandung-ciwidey mati pasca celaka 1972,"['jalur', 'kereta', 'bandung-ciwidey', 'mati', 'pasca', 'celaka', '1972']","['jalur', 'kereta', 'bandung-ciwidey', 'mati', 'pasca', 'celaka', '1972']",jalur kereta bandung-ciwidey mati pasca celaka 1972
2018-09-18 07:00:00+00:00,"ahmad dhani: al kecelakaan, mohon doa",ahmad dhani al celaka mohon doa,"['ahmad', 'dhani', 'al', 'celaka', 'mohon', 'doa']","['ahmad', 'dhani', 'al', 'celaka', 'mohon', 'doa']",ahmad dhani al celaka mohon doa
2018-09-18 07:00:00+00:00,"baru rayakan ulang tahun, al ghazali dikabarkan kecelakaan",baru raya ulang tahun al ghazali kabar celaka,"['baru', 'raya', 'ulang', 'tahun', 'al', 'ghazali', 'kabar', 'celaka']","['raya', 'ulang', 'al', 'ghazali', 'kabar', 'celaka']",raya ulang al ghazali kabar celaka
2018-09-18 07:00:00+00:00,al ghazali digotong 3 orang warga dari tkp kecelakaan,al ghazali gotong 3 orang warga dari tkp celaka,"['al', 'ghazali', 'gotong', '3', 'orang', 'warga', 'dari', 'tkp', 'celaka']","['al', 'ghazali', 'gotong', '3', 'orang', 'warga', 'tkp', 'celaka']",al ghazali gotong 3 orang warga tkp celaka
2018-09-19 07:00:00+00:00,"al ghazali kecelakaan diduga karena mabuk, ini komentar ahmad dhani",al ghazali celaka duga karena mabuk ini komentar ahmad dhani,"['al', 'ghazali', 'celaka', 'duga', 'karena', 'mabuk', 'ini', 'komentar', 'ahmad', 'dhani']","['al', 'ghazali', 'celaka', 'duga', 'mabuk', 'komentar', 'ahmad', 'dhani']",al ghazali celaka duga mabuk komentar ahmad dhani
2018-09-19 07:00:00+00:00,fakta terkini mengenai kecelakaan al ghazali di kawasan condet,fakta kini kena celaka al ghazali di kawasan condet,"['fakta', 'kini', 'kena', 'celaka', 'al', 'ghazali', 'di', 'kawasan', 'condet']","['fakta', 'kena', 'celaka', 'al', 'ghazali', 'kawasan', 'condet']",fakta kena celaka al ghazali kawasan condet
2018-09-19 07:00:00+00:00,jendi pangabean bangkit dari kecelakaan untuk harumkan bangsa,jendi pangabean bangkit dari celaka untuk harum bangsa,"['jendi', 'pangabean', 'bangkit', 'dari', 'celaka', 'untuk', 'harum', 'bangsa']","['jendi', 'pangabean', 'bangkit', 'celaka', 'harum', 'bangsa']",jendi pangabean bangkit celaka harum bangsa
2018-09-19 07:00:00+00:00,"al ghazali kecelakaan, ini sejumlah hal tentangnya halaman all",al ghazali celaka ini jumlah hal tentang halaman all,"['al', 'ghazali', 'celaka', 'ini', 'jumlah', 'hal', 'tentang', 'halaman', 'all']","['al', 'ghazali', 'celaka', 'halaman', 'all']",al ghazali celaka halaman all
2018-09-19 07:00:00+00:00,kronologi kecelakaan mobil yang dialami al ghazali,kronologi celaka mobil yang alami al ghazali,"['kronologi', 'celaka', 'mobil', 'yang', 'alami', 'al', 'ghazali']","['kronologi', 'celaka', 'mobil', 'alami', 'al', 'ghazali']",kronologi celaka mobil alami al ghazali
2018-09-19 07:00:00+00:00,"usai kecelakaan, al ghazali pamer foto pesta",usai celaka al ghazali pamer foto pesta,"['usai', 'celaka', 'al', 'ghazali', 'pamer', 'foto', 'pesta']","['celaka', 'al', 'ghazali', 'pamer', 'foto', 'pesta']",celaka al ghazali pamer foto pesta
2018-09-19 07:00:00+00:00,"tujuh fakta kecelakaan mobil anak ahmad dhani, pingsan saat mengemudi, lalu menabrak",tujuh fakta celaka mobil anak ahmad dhani pingsan saat kemudi lalu tabrak,"['tujuh', 'fakta', 'celaka', 'mobil', 'anak', 'ahmad', 'dhani', 'pingsan', 'saat', 'kemudi', 'lalu', 'tabrak']","['tujuh', 'fakta', 'celaka', 'mobil', 'anak', 'ahmad', 'dhani', 'pingsan', 'kemudi', 'tabrak']",tujuh fakta celaka mobil anak ahmad dhani pingsan kemudi tabrak
2018-09-19 07:00:00+00:00,"5 fakta kecelakaan yang menimpa al ghazali,putra sulung ahmad dhani",5 fakta celaka yang timpa al ghazali putra sulung ahmad dhani,"['5', 'fakta', 'celaka', 'yang', 'timpa', 'al', 'ghazali', 'putra', 'sulung', 'ahmad', 'dhani']","['5', 'fakta', 'celaka', 'timpa', 'al', 'ghazali', 'putra', 'sulung', 'ahmad', 'dhani']",5 fakta celaka timpa al ghazali putra sulung ahmad dhani
2018-09-19 07:00:00+00:00,menhub tertegun mayoritas korban kecelakaan anak smp-sma,menhub tegun mayoritas korban celaka anak smp-sma,"['menhub', 'tegun', 'mayoritas', 'korban', 'celaka', 'anak', 'smp-sma']","['menhub', 'tegun', 'mayoritas', 'korban', 'celaka', 'anak', 'smp-sma']",menhub tegun mayoritas korban celaka anak smp-sma
2018-09-19 07:00:00+00:00,"kecelakaan beruntun di tol jakarta cikampek, tiga orang luka",celaka untun di tol jakarta cikampek tiga orang luka,"['celaka', 'untun', 'di', 'tol', 'jakarta', 'cikampek', 'tiga', 'orang', 'luka']","['celaka', 'untun', 'tol', 'jakarta', 'cikampek', 'orang', 'luka']",celaka untun tol jakarta cikampek orang luka
2018-09-20 07:00:00+00:00,"jangan sembarangan lepas helm, khususnya buat korban kecelakaan",jangan sembarang lepas helm khusus buat korban celaka,"['jangan', 'sembarang', 'lepas', 'helm', 'khusus', 'buat', 'korban', 'celaka']","['sembarang', 'lepas', 'helm', 'khusus', 'korban', 'celaka']",sembarang lepas helm khusus korban celaka
2018-09-21 07:00:00+00:00,"tak boleh asal, begini teknik mengangkat korban kecelakaan",tak boleh asal begini teknik angkat korban celaka,"['tak', 'boleh', 'asal', 'begini', 'teknik', 'angkat', 'korban', 'celaka']","['teknik', 'angkat', 'korban', 'celaka']",teknik angkat korban celaka
2018-09-22 07:00:00+00:00,"tali penarik putus, bus mundur tewaskan warga yang tonton evakuasi",tali tarik putus bus mundur tewas warga yang tonton evakuasi,"['tali', 'tarik', 'putus', 'bus', 'mundur', 'tewas', 'warga', 'yang', 'tonton', 'evakuasi']","['tali', 'tarik', 'putus', 'bus', 'mundur', 'tewas', 'warga', 'tonton', 'evakuasi']",tali tarik putus bus mundur tewas warga tonton evakuasi
2018-09-22 07:00:00+00:00,"kronologi kecelakaan maut di jembatan emas, mobil melaju kencang saat pintu jembatan sedang terbuka",kronologi celaka maut di jembatan emas mobil laju kencang saat pintu jembatan sedang buka,"['kronologi', 'celaka', 'maut', 'di', 'jembatan', 'emas', 'mobil', 'laju', 'kencang', 'saat', 'pintu', 'jembatan', 'sedang', 'buka']","['kronologi', 'celaka', 'maut', 'jembatan', 'emas', 'mobil', 'laju', 'kencang', 'pintu', 'jembatan', 'buka']",kronologi celaka maut jembatan emas mobil laju kencang pintu jembatan buka
