title,description,published date,url,publisher
"Katulampa Siaga Satu, Banjir Diperkirakan Capai Jakarta Sore Hari - Bahasa Indonesia - VOA Indonesia","Katulampa Siaga Satu, Banjir Diperkirakan Capai Jakarta Sore Hari  Bahasa Indonesia - VOA Indonesia",2018-02-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnZvYWluZG9uZXNpYS5jb20vYS9rYXR1bGFtcGEtc2lhZ2Etc2F0dS1iYW5qaXItZGlwZXJraXJha2FuLWNhcGFpLWpha2FydGEtc29yZS1oYXJpLzQyMzkxMjIuaHRtbNIBbmh0dHBzOi8vd3d3LnZvYWluZG9uZXNpYS5jb20vYW1wL2thdHVsYW1wYS1zaWFnYS1zYXR1LWJhbmppci1kaXBlcmtpcmFrYW4tY2FwYWktamFrYXJ0YS1zb3JlLWhhcmkvNDIzOTEyMi5odG1s?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.voaindonesia.com', 'title': 'Bahasa Indonesia - VOA Indonesia'}"
"Banjir Sepinggang di Kebon Manggis Matraman, Warga Dievakuasi ke SD - detikNews","Banjir Sepinggang di Kebon Manggis Matraman, Warga Dievakuasi ke SD  detikNews",2018-02-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1MTc1My9iYW5qaXItc2VwaW5nZ2FuZy1kaS1rZWJvbi1tYW5nZ2lzLW1hdHJhbWFuLXdhcmdhLWRpZXZha3Vhc2kta2Utc2TSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
KP2C : Situasi Kali Bekasi aman dari banjir - ANTARA,KP2C : Situasi Kali Bekasi aman dari banjir  ANTARA,2018-02-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS82ODM0MTkva3AyYy1zaXR1YXNpLWthbGktYmVrYXNpLWFtYW4tZGFyaS1iYW5qaXLSAVRodHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS82ODM0MTkva3AyYy1zaXR1YXNpLWthbGktYmVrYXNpLWFtYW4tZGFyaS1iYW5qaXI?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Nomor Telepon Penting untuk Waspada Banjir - CNN Indonesia,Nomor Telepon Penting untuk Waspada Banjir  CNN Indonesia,2018-02-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vZ2F5YS1oaWR1cC8yMDE4MDIwNTE0NTU0OS0yODQtMjczODk1L25vbW9yLXRlbGVwb24tcGVudGluZy11bnR1ay13YXNwYWRhLWJhbmppctIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
Saat Anies Posting Anak Kucing yang Diselamatkan dari Banjir - detikNews,Saat Anies Posting Anak Kucing yang Diselamatkan dari Banjir  detikNews,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1MjQzNy9zYWF0LWFuaWVzLXBvc3RpbmctYW5hay1rdWNpbmcteWFuZy1kaXNlbGFtYXRrYW4tZGFyaS1iYW5qaXLSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Komplek Rumah DP 1% Jokowi Terendam Banjir - detikFinance,Komplek Rumah DP 1% Jokowi Terendam Banjir  detikFinance,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vZmluYW5jZS5kZXRpay5jb20vcHJvcGVydGkvZC0zODUyNDE3L2tvbXBsZWstcnVtYWgtZHAtMS1qb2tvd2ktdGVyZW5kYW0tYmFuamly0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://finance.detik.com', 'title': 'detikFinance'}"
Ini Penyebab Banjir di Komplek Rumah DP 1 % Jokowi - detikFinance,Ini Penyebab Banjir di Komplek Rumah DP 1 % Jokowi  detikFinance,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vZmluYW5jZS5kZXRpay5jb20vcHJvcGVydGkvZC0zODUyNjgwL2luaS1wZW55ZWJhYi1iYW5qaXItZGkta29tcGxlay1ydW1haC1kcC0xLWpva293adIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://finance.detik.com', 'title': 'detikFinance'}"
Banjir Luapan Sungai Ciliwung - ANTARA,Banjir Luapan Sungai Ciliwung  ANTARA,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2ZvdG8vNjgzNjc4L2Jhbmppci1sdWFwYW4tc3VuZ2FpLWNpbGl3dW5n0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
"Banjir di Pejaten Timur Surut, Rumah dan Jalan Dipenuhi Lumpur - detikNews","Banjir di Pejaten Timur Surut, Rumah dan Jalan Dipenuhi Lumpur  detikNews",2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1MzM2NS9iYW5qaXItZGktcGVqYXRlbi10aW11ci1zdXJ1dC1ydW1haC1kYW4tamFsYW4tZGlwZW51aGktbHVtcHVy0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Kampung Pulo Jakarta Timur Banjir Sedada - detikNews,Kampung Pulo Jakarta Timur Banjir Sedada  detikNews,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1MjMxMy9rYW1wdW5nLXB1bG8tamFrYXJ0YS10aW11ci1iYW5qaXItc2VkYWRh0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Potret Banjir Kampung Melayu dari Udara Pagi Tadi - detikNews,Potret Banjir Kampung Melayu dari Udara Pagi Tadi  detikNews,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vbmV3cy5kZXRpay5jb20vZm90by1uZXdzL2QtMzg1MjY2Ni9wb3RyZXQtYmFuamlyLWthbXB1bmctbWVsYXl1LWRhcmktdWRhcmEtcGFnaS10YWRp0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Tembok Puskesmas Bidara Cina Ambrol Diterjang Banjir - Kompas.com,Tembok Puskesmas Bidara Cina Ambrol Diterjang Banjir  Kompas.com,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vbWVnYXBvbGl0YW4ua29tcGFzLmNvbS9yZWFkLzIwMTgvMDIvMDYvMTIwMTQ3NDEvdGVtYm9rLXB1c2tlc21hcy1iaWRhcmEtY2luYS1hbWJyb2wtZGl0ZXJqYW5nLWJhbmppctIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.kompas.com', 'title': 'Kompas.com'}"
4.305 warga Jakarta terdampak banjir - ANTARA,4.305 warga Jakarta terdampak banjir  ANTARA,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS82ODM0OTYvNDMwNS13YXJnYS1qYWthcnRhLXRlcmRhbXBhay1iYW5qaXLSAU5odHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS82ODM0OTYvNDMwNS13YXJnYS1qYWthcnRhLXRlcmRhbXBhay1iYW5qaXI?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Foto: Melihat Banjir Terparah di Amerika - detikTravel,Foto: Melihat Banjir Terparah di Amerika  detikTravel,2018-02-06 08:00:00+00:00,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vdHJhdmVsLmRldGlrLmNvbS9mb3RvdHJhdmVsL2QtMzg1Mzc5OC9mb3RvLW1lbGloYXQtYmFuamlyLXRlcnBhcmFoLWRpLWFtZXJpa2HSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://travel.detik.com', 'title': 'detikTravel'}"
Pengakuan Ipunk yang Makan di Pecel Lele Saat Banjir: Enak Banget! - detikNews,Pengakuan Ipunk yang Makan di Pecel Lele Saat Banjir: Enak Banget!  detikNews,2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1NDE1OS9wZW5nYWt1YW4taXB1bmsteWFuZy1tYWthbi1kaS1wZWNlbC1sZWxlLXNhYXQtYmFuamlyLWVuYWstYmFuZ2V00gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Obat-obatan Penting yang Harus Tersedia di Pengungsian - CNN Indonesia,Obat-obatan Penting yang Harus Tersedia di Pengungsian  CNN Indonesia,2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vZ2F5YS1oaWR1cC8yMDE4MDIwNzIxNDY0NC0yNTUtMjc0Njc4L29iYXQtb2JhdGFuLXBlbnRpbmcteWFuZy1oYXJ1cy10ZXJzZWRpYS1kaS1wZW5ndW5nc2lhbtIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
Pengungsi Banjir Jakarta Diimbau Tak Minta Sumbangan di Jalan - CNN Indonesia,Pengungsi Banjir Jakarta Diimbau Tak Minta Sumbangan di Jalan  CNN Indonesia,2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vbmFzaW9uYWwvMjAxODAyMDcxMzU5NTEtMjAtMjc0NTU0L3Blbmd1bmdzaS1iYW5qaXItamFrYXJ0YS1kaWltYmF1LXRhay1taW50YS1zdW1iYW5nYW4tZGktamFsYW7SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
"Sosoknya Viral, Ini Pria yang Lahap Makan di Pecel Lele Saat Banjir - detikNews","Sosoknya Viral, Ini Pria yang Lahap Makan di Pecel Lele Saat Banjir  detikNews",2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1Mzk1OC9zb3Nva255YS12aXJhbC1pbmktcHJpYS15YW5nLWxhaGFwLW1ha2FuLWRpLXBlY2VsLWxlbGUtc2FhdC1iYW5qaXLSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
"Kerugian Infrastruktur Akibat Longsor dan Banjir Bandang di Buleleng Capai Rp 5,8 miliar - BALIPOST.com","Kerugian Infrastruktur Akibat Longsor dan Banjir Bandang di Buleleng Capai Rp 5,8 miliar  BALIPOST.com",2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmJhbGlwb3N0LmNvbS9uZXdzLzIwMTgvMDIvMDcvMzY4NDIvS2VydWdpYW4tSW5mcmFzdHJ1a3R1ci1Ba2liYXQtTG9uZ3Nvci1kYW4uLi5odG1s0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.balipost.com', 'title': 'BALIPOST.com'}"
Jakarta dalam Sejarah Banjir - detikNews,Jakarta dalam Sejarah Banjir  detikNews,2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vbmV3cy5kZXRpay5jb20vaW5mb2dyYWZpcy9kLTM4NTQzMzMvamFrYXJ0YS1kYWxhbS1zZWphcmFoLWJhbmppctIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
"Ciliwung Meluap, Puluhan Rumah di Kemirimuka Depok Terendam Banjir - Kompas.com","Ciliwung Meluap, Puluhan Rumah di Kemirimuka Depok Terendam Banjir  Kompas.com",2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vbWVnYXBvbGl0YW4ua29tcGFzLmNvbS9yZWFkLzIwMTgvMDIvMDcvMTQ0MTQzMjEvY2lsaXd1bmctbWVsdWFwLXB1bHVoYW4tcnVtYWgtZGkta2VtaXJpbXVrYS1kZXBvay10ZXJlbmRhbS1iYW5qaXLSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.kompas.com', 'title': 'Kompas.com'}"
Biang Kerok Banjir Jakarta - News Liputan6.com - Liputan6.com,Biang Kerok Banjir Jakarta - News Liputan6.com  Liputan6.com,2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9uZXdzL3JlYWQvMzI2Mjk3MC9iaWFuZy1rZXJvay1iYW5qaXItamFrYXJ0YdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.liputan6.com', 'title': 'Liputan6.com'}"
Mengunjungi Warung Pecel Lele yang Viral karena Buka Saat Banjir - detikNews,Mengunjungi Warung Pecel Lele yang Viral karena Buka Saat Banjir  detikNews,2018-02-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzg1NTY2NC9tZW5ndW5qdW5naS13YXJ1bmctcGVjZWwtbGVsZS15YW5nLXZpcmFsLWthcmVuYS1idWthLXNhYXQtYmFuamly0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Ahli Tata Air: Retorika tak Bisa Atasi Banjir Jakarta - Medcom.Id,Ahli Tata Air: Retorika tak Bisa Atasi Banjir Jakarta  Medcom.Id,2018-02-08 08:00:00+00:00,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lm1lZGNvbS5pZC9uYXNpb25hbC9tZXRyby9KS1Jscm03Yi1haGxpLXRhdGEtYWlyLXJldG9yaWthLXRhay1iaXNhLWF0YXNpLWJhbmppci1qYWthcnRh0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.medcom.id', 'title': 'Medcom.Id'}"
"Sampah imbas banjir Jakarta capai 2.000 ton, 95% batang pohon dan rumpun bambu - BBC.com","Sampah imbas banjir Jakarta capai 2.000 ton, 95% batang pohon dan rumpun bambu  BBC.com",2018-02-08 08:00:00+00:00,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vaW5kb25lc2lhL21hamFsYWgtNDI5NjAwODjSATJodHRwczovL3d3dy5iYmMuY29tL2luZG9uZXNpYS9tYWphbGFoLTQyOTYwMDg4LmFtcA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Ini Warung Pecel Lele yang Viral karena Tetap Buka Saat Banjir - detikNews,Ini Warung Pecel Lele yang Viral karena Tetap Buka Saat Banjir  detikNews,2018-02-08 08:00:00+00:00,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5kZXRpay5jb20vZm90by1uZXdzL2QtMzg1NjAyNy9pbmktd2FydW5nLXBlY2VsLWxlbGUteWFuZy12aXJhbC1rYXJlbmEtdGV0YXAtYnVrYS1zYWF0LWJhbmppctIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
