title,description,published date,url,publisher
"Puluhan Orang Berhamburan Keluar Gedung CCM Cikini, Jakarta Saat Terjadi Gempa Bumi - TribunJatim.com","Puluhan Orang Berhamburan Keluar Gedung CCM Cikini, Jakarta Saat Terjadi Gempa Bumi  TribunJatim.com",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vamF0aW0udHJpYnVubmV3cy5jb20vMjAxOC8wMS8yMy9wdWx1aGFuLW9yYW5nLWJlcmhhbWJ1cmFuLWtlbHVhci1nZWR1bmctY2NtLWNpa2luaS1qYWthcnRhLXNhYXQtdGVyamFkaS1nZW1wYS1idW1p0gF-aHR0cHM6Ly9qYXRpbS50cmlidW5uZXdzLmNvbS9hbXAvMjAxOC8wMS8yMy9wdWx1aGFuLW9yYW5nLWJlcmhhbWJ1cmFuLWtlbHVhci1nZWR1bmctY2NtLWNpa2luaS1qYWthcnRhLXNhYXQtdGVyamFkaS1nZW1wYS1idW1p?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://jatim.tribunnews.com', 'title': 'TribunJatim.com'}"
"Ketahui Sejarah Terciptanya Seismograf, Alat Pengukur Gempa Bumi - Okezone Techno","Ketahui Sejarah Terciptanya Seismograf, Alat Pengukur Gempa Bumi  Okezone Techno",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vdGVjaG5vLm9rZXpvbmUuY29tL3JlYWQvMjAxOC8wMS8yMy81Ni8xODQ5MTE4L2tldGFodWktc2VqYXJhaC10ZXJjaXB0YW55YXNlaXNtb2dyYWZhbGF0LXBlbmd1a3VyLWdlbXBhLWJ1bWnSAXRodHRwczovL3RlY2huby5va2V6b25lLmNvbS9hbXAvMjAxOC8wMS8yMy81Ni8xODQ5MTE4L2tldGFodWktc2VqYXJhaC10ZXJjaXB0YW55YS1zZWlzbW9ncmFmLWFsYXQtcGVuZ3VrdXItZ2VtcGEtYnVtaQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://techno.okezone.com', 'title': 'Okezone Techno'}"
Menyelamatkan Diri Saat Terjebak Gempa di Gedung Tinggi - CNN Indonesia,Menyelamatkan Diri Saat Terjebak Gempa di Gedung Tinggi  CNN Indonesia,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vZ2F5YS1oaWR1cC8yMDE4MDEyMzE0NTUyOC0yODItMjcwOTgxL21lbnllbGFtYXRrYW4tZGlyaS1zYWF0LXRlcmplYmFrLWdlbXBhLWRpLWdlZHVuZy10aW5nZ2nSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
"Guncangan Gempa, MK Evakuasi Mahasiswa Unsiq Wonosobo - Bisnis.com","Guncangan Gempa, MK Evakuasi Mahasiswa Unsiq Wonosobo  Bisnis.com",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8va2FiYXIyNC5iaXNuaXMuY29tL3JlYWQvMjAxODAxMjMvMTUvNzI5NTQzL2d1bmNhbmdhbi1nZW1wYS1tay1ldmFrdWFzaS1tYWhhc2lzd2EtdW5zaXEtd29ub3NvYm_SAWVodHRwczovL20uYmlzbmlzLmNvbS9hbXAvcmVhZC8yMDE4MDEyMy8xNS83Mjk1NDMvZ3VuY2FuZ2FuLWdlbXBhLW1rLWV2YWt1YXNpLW1haGFzaXN3YS11bnNpcS13b25vc29ibw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://kabar24.bisnis.com', 'title': 'Bisnis.com'}"
Keramik di Dinding Kantor Wali Kota Depok Berjatuhan karena Gempa - Metro Tempo,Keramik di Dinding Kantor Wali Kota Depok Berjatuhan karena Gempa  Metro Tempo,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbWV0cm8udGVtcG8uY28vcmVhZC8xMDUzMjIxL2tlcmFtaWstZGktZGluZGluZy1rYW50b3Itd2FsaS1rb3RhLWRlcG9rLWJlcmphdHVoYW4ta2FyZW5hLWdlbXBh0gFkaHR0cHM6Ly9tZXRyby50ZW1wby5jby9hbXAvMTA1MzIyMS9rZXJhbWlrLWRpLWRpbmRpbmcta2FudG9yLXdhbGkta290YS1kZXBvay1iZXJqYXR1aGFuLWthcmVuYS1nZW1wYQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://metro.tempo.co', 'title': 'Metro Tempo'}"
4 Trik Atasi Panik dan Trauma Akibat Gempa - Health Liputan6.com - Liputan6.com,4 Trik Atasi Panik dan Trauma Akibat Gempa - Health Liputan6.com  Liputan6.com,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9oZWFsdGgvcmVhZC8zMjM1OTQyLzQtdHJpay1hdGFzaS1wYW5pay1kYW4tdHJhdW1hLWFraWJhdC1nZW1wYdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.liputan6.com', 'title': 'Liputan6.com'}"
Atap Sekolah di Pandeglang Ambruk karena Gempa Lebak - CNN Indonesia,Atap Sekolah di Pandeglang Ambruk karena Gempa Lebak  CNN Indonesia,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vbmFzaW9uYWwvMjAxODAxMjMxOTQ1MzQtMjAtMjcxMDc5L2F0YXAtc2Vrb2xhaC1kaS1wYW5kZWdsYW5nLWFtYnJ1ay1rYXJlbmEtZ2VtcGEtbGViYWvSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
"Tak Kaget, Brandon Salim Terbiasa dengan Gempa Bumi - Liputan6.com","Tak Kaget, Brandon Salim Terbiasa dengan Gempa Bumi  Liputan6.com",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9zaG93Yml6L3JlYWQvMzIzNjQ1NC90YWsta2FnZXQtYnJhbmRvbi1zYWxpbS10ZXJiaWFzYS1kZW5nYW4tZ2VtcGEtYnVtadIBV2h0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9hbXAvMzIzNjQ1NC90YWsta2FnZXQtYnJhbmRvbi1zYWxpbS10ZXJiaWFzYS1kZW5nYW4tZ2VtcGEtYnVtaQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.liputan6.com', 'title': 'Liputan6.com'}"
Panduan Melindungi Diri Saat Gempa Bumi Terjadi - VIVA.co.id,Panduan Melindungi Diri Saat Gempa Bumi Terjadi  VIVA.co.id,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnZpdmEuY28uaWQvZ2F5YS1oaWR1cC9pbnNwaXJhc2ktdW5pay85OTk3MjQtcGFuZHVhbi1tZWxpbmR1bmdpLWRpcmktc2FhdC1nZW1wYS1idW1pLXRlcmphZGnSAWtodHRwczovL3d3dy52aXZhLmNvLmlkL2FtcC9nYXlhLWhpZHVwL2luc3BpcmFzaS11bmlrLzk5OTcyNC1wYW5kdWFuLW1lbGluZHVuZ2ktZGlyaS1zYWF0LWdlbXBhLWJ1bWktdGVyamFkaQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.viva.co.id', 'title': 'VIVA.co.id'}"
Ini Langkah-langkah yang Perlu Dilakukan Saat Terjadi Gempa Bumi - detikNews,Ini Langkah-langkah yang Perlu Dilakukan Saat Terjadi Gempa Bumi  detikNews,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtMzgyOTE4Ni9pbmktbGFuZ2thaC1sYW5na2FoLXlhbmctcGVybHUtZGlsYWt1a2FuLXNhYXQtdGVyamFkaS1nZW1wYS1idW1p0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Gempa Guncang Jakarta - Kompas.com,Gempa Guncang Jakarta  Kompas.com,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbWVnYXBvbGl0YW4ua29tcGFzLmNvbS9yZWFkLzIwMTgvMDEvMjMvMTM0MDIzODEvZ2VtcGEtZ3VuY2FuZy1qYWthcnRh0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.kompas.com', 'title': 'Kompas.com'}"
"Gempa Hari Ini, Jumlah Bangunan Rusak di Lebak Terus Bertambah - Nasional Tempo","Gempa Hari Ini, Jumlah Bangunan Rusak di Lebak Terus Bertambah  Nasional Tempo",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xMDUzMzQ1L2dlbXBhLWhhcmktaW5pLWp1bWxhaC1iYW5ndW5hbi1ydXNhay1kaS1sZWJhay10ZXJ1cy1iZXJ0YW1iYWjSAWNodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL2FtcC8xMDUzMzQ1L2dlbXBhLWhhcmktaW5pLWp1bWxhaC1iYW5ndW5hbi1ydXNhay1kaS1sZWJhay10ZXJ1cy1iZXJ0YW1iYWg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://nasional.tempo.co', 'title': 'Nasional Tempo'}"
7 Lagu Bertema Gempa Bumi dan Bencana - kumparan.com - kumparan.com,7 Lagu Bertema Gempa Bumi dan Bencana - kumparan.com  kumparan.com,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8va3VtcGFyYW4uY29tL21peHRhcGUvNy1sYWd1LWJlcnRlbWEtZ2VtcGEtYnVtaS1kYW4tYmVuY2FuYdIBSGh0dHBzOi8vbS5rdW1wYXJhbi5jb20vYW1wL21peHRhcGUvNy1sYWd1LWJlcnRlbWEtZ2VtcGEtYnVtaS1kYW4tYmVuY2FuYQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://kumparan.com', 'title': 'kumparan.com'}"
BMKG: Gempa Banten Hari Ini Tak Berpotensi Tsunami - Tirto.id,BMKG: Gempa Banten Hari Ini Tak Berpotensi Tsunami  Tirto.id,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vdGlydG8uaWQvYm1rZy1nZW1wYS1iYW50ZW4taGFyaS1pbmktdGFrLWJlcnBvdGVuc2ktdHN1bmFtaS1jREZn0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://tirto.id', 'title': 'Tirto.id'}"
"Gempa, Karyawan Gedung Bertingkat di Jakarta Dzikir Berjamaah - Hidayatullah.com","Gempa, Karyawan Gedung Bertingkat di Jakarta Dzikir Berjamaah  Hidayatullah.com",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vaGlkYXlhdHVsbGFoLmNvbS9iZXJpdGEvbmFzaW9uYWwvMjAxOC8wMS8yMy8xMzM3MzgvZ2VtcGEta2FyeWF3YW4tZ2VkdW5nLWJlcnRpbmdrYXQtZGktamFrYXJ0YS1kemlraXItYmVyamFtYWFoLmh0bWzSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://hidayatullah.com', 'title': 'Hidayatullah.com'}"
Kopassus Bantu Penanganan Bencana Gempa di Bogor. Jalur ke Cisalimat sudah selesai dibuka - Newscorner.id,Kopassus Bantu Penanganan Bencana Gempa di Bogor. Jalur ke Cisalimat sudah selesai dibuka  Newscorner.id,2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbmV3c2Nvcm5lci5pZC9rb3Bhc3N1cy1iYW50dS1wZW5hbmdhbmFuLWJlbmNhbmEtZ2VtcGEtZGktYm9nb3ItamFsdXIta2UtY2lzYWxpbWF0LXN1ZGFoLXNlbGVzYWktZGlidWthL9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://newscorner.id', 'title': 'Newscorner.id'}"
"Gempa di Jakarta, Banten dan sekitarnya: Setya Novanto sempat diungsikan dari KPK - BBC.com","Gempa di Jakarta, Banten dan sekitarnya: Setya Novanto sempat diungsikan dari KPK  BBC.com",2018-01-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vaW5kb25lc2lhL2luZG9uZXNpYS00Mjc4NTQxNNIBNGh0dHBzOi8vd3d3LmJiYy5jb20vaW5kb25lc2lhL2luZG9uZXNpYS00Mjc4NTQxNC5hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
