title,description,published date,url,publisher
Dua Kemungkinan Penyebab Kebakaran di Notre Dame - CNN Indonesia,Dua Kemungkinan Penyebab Kebakaran di Notre Dame  CNN Indonesia,2019-06-27 07:00:00+00:00,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vaW50ZXJuYXNpb25hbC8yMDE5MDYyNzA1MjEzMy0xMzQtNDA2ODAxL2R1YS1rZW11bmdraW5hbi1wZW55ZWJhYi1rZWJha2FyYW4tZGktbm90cmUtZGFtZdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
Kebakaran di Jelambar Timur Hanguskan 15 Rumah - Jawa Pos - JawaPos,Kebakaran di Jelambar Timur Hanguskan 15 Rumah - Jawa Pos  JawaPos,2019-06-28 07:00:00+00:00,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lmphd2Fwb3MuY29tL2phYm9kZXRhYmVrLzAxMjI5Njg3L2tlYmFrYXJhbi1kaS1qZWxhbWJhci10aW11ci1oYW5ndXNrYW4tMTUtcnVtYWjSAV9odHRwczovL3d3dy5qYXdhcG9zLmNvbS9qYWJvZGV0YWJlay9hbXAvMDEyMjk2ODcva2ViYWthcmFuLWRpLWplbGFtYmFyLXRpbXVyLWhhbmd1c2thbi0xNS1ydW1haA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.jawapos.com', 'title': 'JawaPos'}"
Seorang Pasukan Oranye Terluka Dalam Kebakaran di Jelambar Baru Jakarta Barat - TribunJakarta.com,Seorang Pasukan Oranye Terluka Dalam Kebakaran di Jelambar Baru Jakarta Barat  TribunJakarta.com,2019-06-28 07:00:00+00:00,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vamFrYXJ0YS50cmlidW5uZXdzLmNvbS8yMDE5LzA2LzI4L3Nlb3JhbmctcGFzdWthbi1vcmFueWUtdGVybHVrYS1kYWxhbS1rZWJha2FyYW4tZGktamVsYW1iYXItYmFydS1qYWthcnRhLWJhcmF00gF7aHR0cHM6Ly9qYWthcnRhLnRyaWJ1bm5ld3MuY29tL2FtcC8yMDE5LzA2LzI4L3Nlb3JhbmctcGFzdWthbi1vcmFueWUtdGVybHVrYS1kYWxhbS1rZWJha2FyYW4tZGktamVsYW1iYXItYmFydS1qYWthcnRhLWJhcmF0?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://jakarta.tribunnews.com', 'title': 'TribunJakarta.com'}"
Tidak Ada Korban dalam Kebakaran di Food Court ITC Depok - Okezone.com,Tidak Ada Korban dalam Kebakaran di Food Court ITC Depok  Okezone.com,2019-06-28 07:00:00+00:00,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vbWVnYXBvbGl0YW4ub2tlem9uZS5jb20vcmVhZC8yMDE5LzA2LzI4LzMzOC8yMDcyMDkxL3RpZGFrLWFkYS1rb3JiYW4tZGFsYW0ta2ViYWthcmFuLWRpLWZvb2QtY291cnQtaXRjLWRlcG9r0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.okezone.com', 'title': 'Okezone.com'}"
"Sudah 5 Jam, Kebakaran Pabrik Plastik di Jababeka Belum Padam - detikNews","Sudah 5 Jam, Kebakaran Pabrik Plastik di Jababeka Belum Padam  detikNews",2019-06-29 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNDYwNTE1OS9zdWRhaC01LWphbS1rZWJha2FyYW4tcGFicmlrLXBsYXN0aWstZGktamFiYWJla2EtYmVsdW0tcGFkYW3SAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
PT Dynaplast Jababeka Kebakaran - JPNN.com,PT Dynaplast Jababeka Kebakaran  JPNN.com,2019-06-29 07:00:00+00:00,https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3Lmpwbm4uY29tL25ld3MvcHQtZHluYXBsYXN0LWphYmFiZWthLWtlYmFrYXJhbtIBO2h0dHBzOi8vbS5qcG5uLmNvbS9hbXAvbmV3cy9wdC1keW5hcGxhc3QtamFiYWJla2Eta2ViYWthcmFu?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.jpnn.com', 'title': 'JPNN.com'}"
"Kebakaran Hutan Rupanya Penting Bagi Jenis Tumbuhan Tertentu, Kok Bisa? - Bobo","Kebakaran Hutan Rupanya Penting Bagi Jenis Tumbuhan Tertentu, Kok Bisa?  Bobo",2019-06-29 07:00:00+00:00,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vYm9iby5ncmlkLmlkL3JlYWQvMDgxNzY5NjA5L2tlYmFrYXJhbi1odXRhbi1ydXBhbnlhLXBlbnRpbmctYmFnaS1qZW5pcy10dW1idWhhbi10ZXJ0ZW50dS1rb2stYmlzYT9wYWdlPWFsbNIBaGh0dHBzOi8vYm9iby5ncmlkLmlkL2FtcC8wODE3Njk2MDkva2ViYWthcmFuLWh1dGFuLXJ1cGFueWEtcGVudGluZy1iYWdpLWplbmlzLXR1bWJ1aGFuLXRlcnRlbnR1LWtvay1iaXNh?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://bobo.grid.id', 'title': 'Bobo'}"
Kebakaran Ludeskan 80% Bangunan PT Dynaplast Cikarang - Okezone.com,Kebakaran Ludeskan 80% Bangunan PT Dynaplast Cikarang  Okezone.com,2019-06-29 07:00:00+00:00,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbWVnYXBvbGl0YW4ub2tlem9uZS5jb20vcmVhZC8yMDE5LzA2LzI5LzMzOC8yMDcyNjMzL2tlYmFrYXJhbi1sdWRlc2thbi04MC1iYW5ndW5hbi1wdC1keW5hcGxhc3QtY2lrYXJhbmfSAW9odHRwczovL21lZ2Fwb2xpdGFuLm9rZXpvbmUuY29tL2FtcC8yMDE5LzA2LzI5LzMzOC8yMDcyNjMzL2tlYmFrYXJhbi1sdWRlc2thbi04MC1iYW5ndW5hbi1wdC1keW5hcGxhc3QtY2lrYXJhbmc?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.okezone.com', 'title': 'Okezone.com'}"
"Kebakaran di Tanah Abang, Diduga Akibat Korsleting Listrik Toko - Metro Tempo","Kebakaran di Tanah Abang, Diduga Akibat Korsleting Listrik Toko  Metro Tempo",2019-06-30 07:00:00+00:00,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vbWV0cm8udGVtcG8uY28vcmVhZC8xMjE5NzE3L2tlYmFrYXJhbi1kaS10YW5haC1hYmFuZy1kaWR1Z2EtYWtpYmF0LWtvcnNsZXRpbmctbGlzdHJpay10b2tv0gFhaHR0cHM6Ly9tZXRyby50ZW1wby5jby9hbXAvMTIxOTcxNy9rZWJha2FyYW4tZGktdGFuYWgtYWJhbmctZGlkdWdhLWFraWJhdC1rb3JzbGV0aW5nLWxpc3RyaWstdG9rbw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://metro.tempo.co', 'title': 'Metro Tempo'}"
"Usai Kebakaran Tanah Abang, Jalan Jati Bunder Dibuka Lagi - detikNews","Usai Kebakaran Tanah Abang, Jalan Jati Bunder Dibuka Lagi  detikNews",2019-06-30 07:00:00+00:00,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNDYwNTc0NC91c2FpLWtlYmFrYXJhbi10YW5haC1hYmFuZy1qYWxhbi1qYXRpLWJ1bmRlci1kaWJ1a2EtbGFnadIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Konflik Tenurial Dinilai Bisa Picu Kebakaran Hutan dan Lahan - Bisnis.com,Konflik Tenurial Dinilai Bisa Picu Kebakaran Hutan dan Lahan  Bisnis.com,2019-07-03 07:00:00+00:00,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vZWtvbm9taS5iaXNuaXMuY29tL3JlYWQvMjAxOTA3MDMvOTkvMTExOTQ1My9rb25mbGlrLXRlbnVyaWFsLWRpbmlsYWktYmlzYS1waWN1LWtlYmFrYXJhbi1odXRhbi1kYW4tbGFoYW7SAW5odHRwczovL20uYmlzbmlzLmNvbS9hbXAvcmVhZC8yMDE5MDcwMy85OS8xMTE5NDUzL2tvbmZsaWstdGVudXJpYWwtZGluaWxhaS1iaXNhLXBpY3Uta2ViYWthcmFuLWh1dGFuLWRhbi1sYWhhbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://ekonomi.bisnis.com', 'title': 'Bisnis.com'}"
"'Power bank' picu kebakaran di kabin, pesawat Virgin Atlantic mendarat darurat di Boston - BBC.com","'Power bank' picu kebakaran di kabin, pesawat Virgin Atlantic mendarat darurat di Boston  BBC.com",2019-07-05 07:00:00+00:00,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vaW5kb25lc2lhL2R1bmlhLTQ4ODg0MTg10gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9pbmRvbmVzaWEvZHVuaWEtNDg4ODQxODUuYW1w?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Kisah Nyata di Balik Meme Gadis Senyum Saat Rumah Kebakaran - detikInet,Kisah Nyata di Balik Meme Gadis Senyum Saat Rumah Kebakaran  detikInet,2019-07-05 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vaW5ldC5kZXRpay5jb20vY3liZXJsaWZlL2QtNDYxMjQxNS9raXNhaC1ueWF0YS1kaS1iYWxpay1tZW1lLWdhZGlzLXNlbnl1bS1zYWF0LXJ1bWFoLWtlYmFrYXJhbtIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://inet.detik.com', 'title': 'detikInet'}"
Kebakaran tumpukan gerbong kereta di Purwakarta tak ganggu perjalanan - ANTARA,Kebakaran tumpukan gerbong kereta di Purwakarta tak ganggu perjalanan  ANTARA,2019-07-06 07:00:00+00:00,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NDQyMzcva2ViYWthcmFuLXR1bXB1a2FuLWdlcmJvbmcta2VyZXRhLWRpLXB1cndha2FydGEtdGFrLWdhbmdndS1wZXJqYWxhbmFu0gFwaHR0cHM6Ly9tLmFudGFyYW5ld3MuY29tL2FtcC9iZXJpdGEvOTQ0MjM3L2tlYmFrYXJhbi10dW1wdWthbi1nZXJib25nLWtlcmV0YS1kaS1wdXJ3YWthcnRhLXRhay1nYW5nZ3UtcGVyamFsYW5hbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Cerita Warga soal Kebakaran yang Hanguskan 30 Rumah di Jatinegara - detikNews,Cerita Warga soal Kebakaran yang Hanguskan 30 Rumah di Jatinegara  detikNews,2019-07-06 07:00:00+00:00,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNDYxMzQ5NC9jZXJpdGEtd2FyZ2Etc29hbC1rZWJha2FyYW4teWFuZy1oYW5ndXNrYW4tMzAtcnVtYWgtZGktamF0aW5lZ2FyYdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
FRPB lakukan sosialisasi mitigasi bencana kebakaran ke desa-desa - ANTARA,FRPB lakukan sosialisasi mitigasi bencana kebakaran ke desa-desa  ANTARA,2019-07-06 07:00:00+00:00,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NDQwMjQvZnJwYi1sYWt1a2FuLXNvc2lhbGlzYXNpLW1pdGlnYXNpLWJlbmNhbmEta2ViYWthcmFuLWtlLWRlc2EtZGVzYdIBa2h0dHBzOi8vbS5hbnRhcmFuZXdzLmNvbS9hbXAvYmVyaXRhLzk0NDAyNC9mcnBiLWxha3VrYW4tc29zaWFsaXNhc2ktbWl0aWdhc2ktYmVuY2FuYS1rZWJha2FyYW4ta2UtZGVzYS1kZXNh?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
"Kerugian Kebakaran Cipinang Besar Selatan Ditaksir Capai Rp1,8 Miliar - Wartakota","Kerugian Kebakaran Cipinang Besar Selatan Ditaksir Capai Rp1,8 Miliar  Wartakota",2019-07-06 07:00:00+00:00,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd2FydGFrb3RhLnRyaWJ1bm5ld3MuY29tLzIwMTkvMDcvMDYva2VydWdpYW4ta2ViYWthcmFuLWNpcGluYW5nLWJlc2FyLXNlbGF0YW4tZGl0YWtzaXItY2FwYWktcnAxOC1taWxpYXLSAXRodHRwczovL3dhcnRha290YS50cmlidW5uZXdzLmNvbS9hbXAvMjAxOS8wNy8wNi9rZXJ1Z2lhbi1rZWJha2FyYW4tY2lwaW5hbmctYmVzYXItc2VsYXRhbi1kaXRha3Npci1jYXBhaS1ycDE4LW1pbGlhcg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://wartakota.tribunnews.com', 'title': 'Wartakota'}"
"Kebakaran Terjadi di Cipinang, 30 Rumah Terbakar - Kompas.com","Kebakaran Terjadi di Cipinang, 30 Rumah Terbakar  Kompas.com",2019-07-06 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vbWVnYXBvbGl0YW4ua29tcGFzLmNvbS9yZWFkLzIwMTkvMDcvMDYvMDgwMjA2ODEva2ViYWthcmFuLXRlcmphZGktZGktY2lwaW5hbmctMzAtcnVtYWgtdGVyYmFrYXLSAQA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.kompas.com', 'title': 'Kompas.com'}"
Aktivitas penambangan minyak liar dapat memicu kebakaran Tahura - ANTARA,Aktivitas penambangan minyak liar dapat memicu kebakaran Tahura  ANTARA,2019-07-07 07:00:00+00:00,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NDUyNzMvYWt0aXZpdGFzLXBlbmFtYmFuZ2FuLW1pbnlhay1saWFyLWRhcGF0LW1lbWljdS1rZWJha2FyYW4tdGFodXJh0gFqaHR0cHM6Ly9tLmFudGFyYW5ld3MuY29tL2FtcC9iZXJpdGEvOTQ1MjczL2FrdGl2aXRhcy1wZW5hbWJhbmdhbi1taW55YWstbGlhci1kYXBhdC1tZW1pY3Uta2ViYWthcmFuLXRhaHVyYQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
"Pasar Kasikan Kembali Dilalap Sijago Merah, Kali Ini Korbannya Wakil DPRD Kampar - GoRiau.com","Pasar Kasikan Kembali Dilalap Sijago Merah, Kali Ini Korbannya Wakil DPRD Kampar  GoRiau.com",2019-07-07 07:00:00+00:00,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmdvcmlhdS5jb20vYmVyaXRhL2JhY2EvcGFzYXIta2FzaWthbi1rZW1iYWxpLWRpbGFsYXAtc2lqYWdvLW1lcmFoLWthbGktaW5pLWtvcmJhbm55YS13YWtpbC1kcHJkLWthbXBhci5odG1s0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.goriau.com', 'title': 'GoRiau.com'}"
Kebakaran melanda Sekolah Pelita di Jakarta Barat - ANTARA,Kebakaran melanda Sekolah Pelita di Jakarta Barat  ANTARA,2019-07-07 07:00:00+00:00,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NDQ3NDkva2ViYWthcmFuLW1lbGFuZGEtc2Vrb2xhaC1wZWxpdGEtZGktamFrYXJ0YS1iYXJhdNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Korban Kebakaran Pasar Enarotali Berharap Ada Bantuan Pemkab – Suara Papua - Suara Papua,Korban Kebakaran Pasar Enarotali Berharap Ada Bantuan Pemkab – Suara Papua  Suara Papua,2019-07-07 07:00:00+00:00,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vc3VhcmFwYXB1YS5jb20vMjAxOS8wNy8wNy9rb3JiYW4ta2ViYWthcmFuLXBhc2FyLWVuYXJvdGFsaS1iZXJoYXJhcC1hZGEtYmFudHVhbi1wZW1rYWIv0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://suarapapua.com', 'title': 'Suara Papua'}"
"Jadi Korban Tewas Kebakaran di Arab Saudi, 4 WNI Dimakamkan di Mekkah - detikNews","Jadi Korban Tewas Kebakaran di Arab Saudi, 4 WNI Dimakamkan di Mekkah  detikNews",2019-07-08 07:00:00+00:00,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNDYxNDc5NS9qYWRpLWtvcmJhbi10ZXdhcy1rZWJha2FyYW4tZGktYXJhYi1zYXVkaS00LXduaS1kaW1ha2Fta2FuLWRpLW1la2thaNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Damkar DKI gencar sosialisasikan pencegahan kebakaran - ANTARA,Damkar DKI gencar sosialisasikan pencegahan kebakaran  ANTARA,2019-07-08 07:00:00+00:00,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NDU5OTgvZGFta2FyLWRraS1nZW5jYXItc29zaWFsaXNhc2lrYW4tcGVuY2VnYWhhbi1rZWJha2FyYW7SAWBodHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS85NDU5OTgvZGFta2FyLWRraS1nZW5jYXItc29zaWFsaXNhc2lrYW4tcGVuY2VnYWhhbi1rZWJha2FyYW4?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Kebakaran Lahan di 10 Wilayah di Aceh Capai 111 Hektare - detikNews,Kebakaran Lahan di 10 Wilayah di Aceh Capai 111 Hektare  detikNews,2019-07-09 07:00:00+00:00,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNDYxNjg3NC9rZWJha2FyYW4tbGFoYW4tZGktMTAtd2lsYXlhaC1kaS1hY2VoLWNhcGFpLTExMS1oZWt0YXJl0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
"Kebakaran lahan di Aceh meluas capai 116,4 hektare - ANTARA","Kebakaran lahan di Aceh meluas capai 116,4 hektare  ANTARA",2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NTA2OTEva2ViYWthcmFuLWxhaGFuLWRpLWFjZWgtbWVsdWFzLWNhcGFpLTExNjQtaGVrdGFyZdIBXGh0dHBzOi8vbS5hbnRhcmFuZXdzLmNvbS9hbXAvYmVyaXRhLzk1MDY5MS9rZWJha2FyYW4tbGFoYW4tZGktYWNlaC1tZWx1YXMtY2FwYWktMTE2NC1oZWt0YXJl?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
106 rumah hangus terbakar di Palembang - ANTARA,106 rumah hangus terbakar di Palembang  ANTARA,2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NDk4NDMvMTA2LXJ1bWFoLWhhbmd1cy10ZXJiYWthci1kaS1wYWxlbWJhbmfSAVFodHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS85NDk4NDMvMTA2LXJ1bWFoLWhhbmd1cy10ZXJiYWthci1kaS1wYWxlbWJhbmc?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Camat akui Bali Matraman berisiko tinggi kebakaran - ANTARA,Camat akui Bali Matraman berisiko tinggi kebakaran  ANTARA,2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NTA1MDMvY2FtYXQtYWt1aS1iYWxpLW1hdHJhbWFuLWJlcmlzaWtvLXRpbmdnaS1rZWJha2FyYW7SAV1odHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS85NTA1MDMvY2FtYXQtYWt1aS1iYWxpLW1hdHJhbWFuLWJlcmlzaWtvLXRpbmdnaS1rZWJha2FyYW4?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Kebakaran Melanda Permukiman Padat Penduduk di Bubutan Surabaya - detikNews,Kebakaran Melanda Permukiman Padat Penduduk di Bubutan Surabaya  detikNews,2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhLWphd2EtdGltdXIvZC00NjE3OTk0L2tlYmFrYXJhbi1tZWxhbmRhLXBlcm11a2ltYW4tcGFkYXQtcGVuZHVkdWstZGktYnVidXRhbi1zdXJhYmF5YdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
Petugas Damkar Berhasil Padamkan Kebakaran di Tebet - Kompas.com,Petugas Damkar Berhasil Padamkan Kebakaran di Tebet  Kompas.com,2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vbWVnYXBvbGl0YW4ua29tcGFzLmNvbS9yZWFkLzIwMTkvMDcvMTAvMTc1OTM0MzEvcGV0dWdhcy1kYW1rYXItYmVyaGFzaWwtcGFkYW1rYW4ta2ViYWthcmFuLWRpLXRlYmV00gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://megapolitan.kompas.com', 'title': 'Kompas.com'}"
Risma bantu renovasi rumah warga kebakaran Margorukun Surabaya - ANTARA,Risma bantu renovasi rumah warga kebakaran Margorukun Surabaya  ANTARA,2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NTA0NTEvcmlzbWEtYmFudHUtcmVub3Zhc2ktcnVtYWgtd2FyZ2Eta2ViYWthcmFuLW1hcmdvcnVrdW4tc3VyYWJheWHSAWlodHRwczovL20uYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS85NTA0NTEvcmlzbWEtYmFudHUtcmVub3Zhc2ktcnVtYWgtd2FyZ2Eta2ViYWthcmFuLW1hcmdvcnVrdW4tc3VyYWJheWE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
"Kebakaran di Palembang, 107 Rumah Hangus - CNN Indonesia","Kebakaran di Palembang, 107 Rumah Hangus  CNN Indonesia",2019-07-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNubmluZG9uZXNpYS5jb20vbmFzaW9uYWwvMjAxOTA3MTAyMzQ3MjgtMjAtNDExMDgyL2tlYmFrYXJhbi1kaS1wYWxlbWJhbmctMTA3LXJ1bWFoLWhhbmd1c9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.cnnindonesia.com', 'title': 'CNN Indonesia'}"
"6 Fakta Kebakaran Pabrik Busa, Kejadian Kedua dalam 2 Tahun hingga Cerita Penjaga Malam Halaman all - Kompas ... - Kompas.com","6 Fakta Kebakaran Pabrik Busa, Kejadian Kedua dalam 2 Tahun hingga Cerita Penjaga Malam Halaman all - Kompas ...  Kompas.com",2019-07-11 07:00:00+00:00,https://news.google.com/rss/articles/CBMihgFodHRwczovL3JlZ2lvbmFsLmtvbXBhcy5jb20vcmVhZC8yMDE5LzA3LzExLzA2MzAwMDMxLzYtZmFrdGEta2ViYWthcmFuLXBhYnJpay1idXNhLWtlamFkaWFuLWtlZHVhLWRhbGFtLTItdGFodW4taGluZ2dhLWNlcml0YT9wYWdlPWFsbNIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://regional.kompas.com', 'title': 'Kompas.com'}"
778 korban kebakaran Tebet mengungsi di gedung sekolah - ANTARA,778 korban kebakaran Tebet mengungsi di gedung sekolah  ANTARA,2019-07-11 07:00:00+00:00,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NTEyNzcvNzc4LWtvcmJhbi1rZWJha2FyYW4tdGViZXQtbWVuZ3VuZ3NpLWRpLWdlZHVuZy1zZWtvbGFo0gFhaHR0cHM6Ly9tLmFudGFyYW5ld3MuY29tL2FtcC9iZXJpdGEvOTUxMjc3Lzc3OC1rb3JiYW4ta2ViYWthcmFuLXRlYmV0LW1lbmd1bmdzaS1kaS1nZWR1bmctc2Vrb2xhaA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
82 yayasan pemadam kebakaran swasta dapat bantuan pemerintah - ANTARA,82 yayasan pemadam kebakaran swasta dapat bantuan pemerintah  ANTARA,2019-07-11 07:00:00+00:00,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS85NTEzNTEvODIteWF5YXNhbi1wZW1hZGFtLWtlYmFrYXJhbi1zd2FzdGEtZGFwYXQtYmFudHVhbi1wZW1lcmludGFo0gFnaHR0cHM6Ly9tLmFudGFyYW5ld3MuY29tL2FtcC9iZXJpdGEvOTUxMzUxLzgyLXlheWFzYW4tcGVtYWRhbS1rZWJha2FyYW4tc3dhc3RhLWRhcGF0LWJhbnR1YW4tcGVtZXJpbnRhaA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://www.antaranews.com', 'title': 'ANTARA'}"
Melihat Lebih Dekat Kondisi Korban Kebakaran Tebet di Tenda Pengungsian - detikNews,Melihat Lebih Dekat Kondisi Korban Kebakaran Tebet di Tenda Pengungsian  detikNews,2019-07-11 07:00:00+00:00,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNDYyMDE3Mi9tZWxpaGF0LWxlYmloLWRla2F0LWtvbmRpc2kta29yYmFuLWtlYmFrYXJhbi10ZWJldC1kaS10ZW5kYS1wZW5ndW5nc2lhbtIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"{'href': 'https://news.detik.com', 'title': 'detikNews'}"
