published date,title,stem,tokens,tokens_clean,merged
2018-02-02 08:00:00+00:00,banjir genangi 23 desa di kabupaten jember,banjir genang 23 desa di kabupaten jember,"['banjir', 'genang', '23', 'desa', 'di', 'kabupaten', 'jember']","['banjir', 'genang', '23', 'desa', 'kabupaten', 'jember']",banjir genang 23 desa kabupaten jember
2018-02-04 08:00:00+00:00,"ini, 11 titik banjir di denpasar yang belum tertangani | balipost.com",ini 11 titik banjir di denpasar yang belum tangan balipost com,"['ini', '11', 'titik', 'banjir', 'di', 'denpasar', 'yang', 'belum', 'tangan', 'balipost', 'com']","['11', 'titik', 'banjir', 'denpasar', 'tangan', 'balipost', 'com']",11 titik banjir denpasar tangan balipost com
2018-02-04 08:00:00+00:00,foto: banjir rob terjang semarang,foto banjir rob terjang semarang,"['foto', 'banjir', 'rob', 'terjang', 'semarang']","['foto', 'banjir', 'rob', 'terjang', 'semarang']",foto banjir rob terjang semarang
2018-02-05 08:00:00+00:00,"longsor tewaskan tiga orang, jakarta mulai banjir, pengungsian berlangsung",longsor tewas tiga orang jakarta mulai banjir ungsi langsung,"['longsor', 'tewas', 'tiga', 'orang', 'jakarta', 'mulai', 'banjir', 'ungsi', 'langsung']","['longsor', 'tewas', 'orang', 'jakarta', 'banjir', 'ungsi', 'langsung']",longsor tewas orang jakarta banjir ungsi langsung
2018-02-05 08:00:00+00:00,jalur pantura kudus tersendat akibat banjir,jalur pantura kudus sendat akibat banjir,"['jalur', 'pantura', 'kudus', 'sendat', 'akibat', 'banjir']","['jalur', 'pantura', 'kudus', 'sendat', 'akibat', 'banjir']",jalur pantura kudus sendat akibat banjir
2018-02-05 08:00:00+00:00,"sungai ciliwung meluap, ratusan rumah di bogor banjir",sungai ciliwung luap ratus rumah di bogor banjir,"['sungai', 'ciliwung', 'luap', 'ratus', 'rumah', 'di', 'bogor', 'banjir']","['sungai', 'ciliwung', 'luap', 'ratus', 'rumah', 'bogor', 'banjir']",sungai ciliwung luap ratus rumah bogor banjir
2018-02-05 08:00:00+00:00,lima cara cepat pantau banjir,lima cara cepat pantau banjir,"['lima', 'cara', 'cepat', 'pantau', 'banjir']","['cepat', 'pantau', 'banjir']",cepat pantau banjir
2018-02-05 08:00:00+00:00,"andalkan perahu gabus, warga cawang terbiasa dengan banjir",andal perahu gabus warga cawang biasa dengan banjir,"['andal', 'perahu', 'gabus', 'warga', 'cawang', 'biasa', 'dengan', 'banjir']","['andal', 'perahu', 'gabus', 'warga', 'cawang', 'banjir']",andal perahu gabus warga cawang banjir
2018-02-05 08:00:00+00:00,foto: banjir kiriman terjang ibu kota,foto banjir kirim terjang ibu kota,"['foto', 'banjir', 'kirim', 'terjang', 'ibu', 'kota']","['foto', 'banjir', 'kirim', 'terjang', 'kota']",foto banjir kirim terjang kota
2018-02-05 08:00:00+00:00,tni siapkan posko bantu korban banjir di kampung melayu,tni siap posko bantu korban banjir di kampung melayu,"['tni', 'siap', 'posko', 'bantu', 'korban', 'banjir', 'di', 'kampung', 'melayu']","['tni', 'posko', 'bantu', 'korban', 'banjir', 'kampung', 'melayu']",tni posko bantu korban banjir kampung melayu
2018-02-05 08:00:00+00:00,"katulampa siaga satu, banjir diperkirakan capai jakarta sore hari",katulampa siaga satu banjir kira capai jakarta sore hari,"['katulampa', 'siaga', 'satu', 'banjir', 'kira', 'capai', 'jakarta', 'sore', 'hari']","['katulampa', 'siaga', 'banjir', 'capai', 'jakarta', 'sore']",katulampa siaga banjir capai jakarta sore
2018-02-05 08:00:00+00:00,"banjir sepinggang di kebon manggis matraman, warga dievakuasi ke sd",banjir pinggang di kebon manggis matraman warga evakuasi ke sd,"['banjir', 'pinggang', 'di', 'kebon', 'manggis', 'matraman', 'warga', 'evakuasi', 'ke', 'sd']","['banjir', 'pinggang', 'kebon', 'manggis', 'matraman', 'warga', 'evakuasi', 'sd']",banjir pinggang kebon manggis matraman warga evakuasi sd
2018-02-05 08:00:00+00:00,kp2c : situasi kali bekasi aman dari banjir,kp2c situasi kali bekas aman dari banjir,"['kp2c', 'situasi', 'kali', 'bekas', 'aman', 'dari', 'banjir']","['kp2c', 'situasi', 'kali', 'bekas', 'aman', 'banjir']",kp2c situasi kali bekas aman banjir
2018-02-05 08:00:00+00:00,nomor telepon penting untuk waspada banjir,nomor telepon penting untuk waspada banjir,"['nomor', 'telepon', 'penting', 'untuk', 'waspada', 'banjir']","['nomor', 'telepon', 'waspada', 'banjir']",nomor telepon waspada banjir
2018-02-06 08:00:00+00:00,saat anies posting anak kucing yang diselamatkan dari banjir,saat anies posting anak kucing yang selamat dari banjir,"['saat', 'anies', 'posting', 'anak', 'kucing', 'yang', 'selamat', 'dari', 'banjir']","['anies', 'posting', 'anak', 'kucing', 'selamat', 'banjir']",anies posting anak kucing selamat banjir
2018-02-06 08:00:00+00:00,komplek rumah dp 1% jokowi terendam banjir,komplek rumah dp 1 jokowi rendam banjir,"['komplek', 'rumah', 'dp', '1', 'jokowi', 'rendam', 'banjir']","['komplek', 'rumah', 'dp', '1', 'jokowi', 'rendam', 'banjir']",komplek rumah dp 1 jokowi rendam banjir
2018-02-06 08:00:00+00:00,ini penyebab banjir di komplek rumah dp 1 % jokowi,ini sebab banjir di komplek rumah dp 1 jokowi,"['ini', 'sebab', 'banjir', 'di', 'komplek', 'rumah', 'dp', '1', 'jokowi']","['banjir', 'komplek', 'rumah', 'dp', '1', 'jokowi']",banjir komplek rumah dp 1 jokowi
2018-02-06 08:00:00+00:00,banjir luapan sungai ciliwung,banjir luap sungai ciliwung,"['banjir', 'luap', 'sungai', 'ciliwung']","['banjir', 'luap', 'sungai', 'ciliwung']",banjir luap sungai ciliwung
2018-02-06 08:00:00+00:00,"banjir di pejaten timur surut, rumah dan jalan dipenuhi lumpur",banjir di pejaten timur surut rumah dan jalan penuh lumpur,"['banjir', 'di', 'pejaten', 'timur', 'surut', 'rumah', 'dan', 'jalan', 'penuh', 'lumpur']","['banjir', 'pejaten', 'timur', 'surut', 'rumah', 'jalan', 'penuh', 'lumpur']",banjir pejaten timur surut rumah jalan penuh lumpur
2018-02-06 08:00:00+00:00,kampung pulo jakarta timur banjir sedada,kampung pulo jakarta timur banjir dada,"['kampung', 'pulo', 'jakarta', 'timur', 'banjir', 'dada']","['kampung', 'pulo', 'jakarta', 'timur', 'banjir', 'dada']",kampung pulo jakarta timur banjir dada
2018-02-06 08:00:00+00:00,potret banjir kampung melayu dari udara pagi tadi,potret banjir kampung melayu dari udara pagi tadi,"['potret', 'banjir', 'kampung', 'melayu', 'dari', 'udara', 'pagi', 'tadi']","['potret', 'banjir', 'kampung', 'melayu', 'udara', 'pagi']",potret banjir kampung melayu udara pagi
2018-02-06 08:00:00+00:00,tembok puskesmas bidara cina ambrol diterjang banjir,tembok puskesmas bidara cina ambrol terjang banjir,"['tembok', 'puskesmas', 'bidara', 'cina', 'ambrol', 'terjang', 'banjir']","['tembok', 'puskesmas', 'bidara', 'cina', 'ambrol', 'terjang', 'banjir']",tembok puskesmas bidara cina ambrol terjang banjir
2018-02-06 08:00:00+00:00,4.305 warga jakarta terdampak banjir,4 305 warga jakarta dampak banjir,"['4', '305', 'warga', 'jakarta', 'dampak', 'banjir']","['4', '305', 'warga', 'jakarta', 'dampak', 'banjir']",4 305 warga jakarta dampak banjir
2018-02-06 08:00:00+00:00,foto: melihat banjir terparah di amerika,foto lihat banjir parah di amerika,"['foto', 'lihat', 'banjir', 'parah', 'di', 'amerika']","['foto', 'lihat', 'banjir', 'parah', 'amerika']",foto lihat banjir parah amerika
2018-02-07 08:00:00+00:00,pengakuan ipunk yang makan di pecel lele saat banjir: enak banget!,aku ipunk yang makan di pecel lele saat banjir enak banget,"['aku', 'ipunk', 'yang', 'makan', 'di', 'pecel', 'lele', 'saat', 'banjir', 'enak', 'banget']","['ipunk', 'makan', 'pecel', 'lele', 'banjir', 'enak', 'banget']",ipunk makan pecel lele banjir enak banget
2018-02-07 08:00:00+00:00,obat-obatan penting yang harus tersedia di pengungsian,obat penting yang harus sedia di ungsi,"['obat', 'penting', 'yang', 'harus', 'sedia', 'di', 'ungsi']","['obat', 'sedia', 'ungsi']",obat sedia ungsi
2018-02-07 08:00:00+00:00,pengungsi banjir jakarta diimbau tak minta sumbangan di jalan,ungsi banjir jakarta imbau tak minta sumbang di jalan,"['ungsi', 'banjir', 'jakarta', 'imbau', 'tak', 'minta', 'sumbang', 'di', 'jalan']","['ungsi', 'banjir', 'jakarta', 'imbau', 'sumbang', 'jalan']",ungsi banjir jakarta imbau sumbang jalan
2018-02-07 08:00:00+00:00,"sosoknya viral, ini pria yang lahap makan di pecel lele saat banjir",sosok viral ini pria yang lahap makan di pecel lele saat banjir,"['sosok', 'viral', 'ini', 'pria', 'yang', 'lahap', 'makan', 'di', 'pecel', 'lele', 'saat', 'banjir']","['sosok', 'viral', 'pria', 'lahap', 'makan', 'pecel', 'lele', 'banjir']",sosok viral pria lahap makan pecel lele banjir
2018-02-07 08:00:00+00:00,"kerugian infrastruktur akibat longsor dan banjir bandang di buleleng capai rp 5,8 miliar",rugi infrastruktur akibat longsor dan banjir bandang di buleleng capai rp 5 8 miliar,"['rugi', 'infrastruktur', 'akibat', 'longsor', 'dan', 'banjir', 'bandang', 'di', 'buleleng', 'capai', 'rp', '5', '8', 'miliar']","['rugi', 'infrastruktur', 'akibat', 'longsor', 'banjir', 'bandang', 'buleleng', 'capai', 'rp', '5', '8', 'miliar']",rugi infrastruktur akibat longsor banjir bandang buleleng capai rp 5 8 miliar
2018-02-07 08:00:00+00:00,jakarta dalam sejarah banjir,jakarta dalam sejarah banjir,"['jakarta', 'dalam', 'sejarah', 'banjir']","['jakarta', 'sejarah', 'banjir']",jakarta sejarah banjir
2018-02-07 08:00:00+00:00,"ciliwung meluap, puluhan rumah di kemirimuka depok terendam banjir",ciliwung luap puluh rumah di kemirimuka depok rendam banjir,"['ciliwung', 'luap', 'puluh', 'rumah', 'di', 'kemirimuka', 'depok', 'rendam', 'banjir']","['ciliwung', 'luap', 'puluh', 'rumah', 'kemirimuka', 'depok', 'rendam', 'banjir']",ciliwung luap puluh rumah kemirimuka depok rendam banjir
2018-02-07 08:00:00+00:00,biang kerok banjir jakarta,biang kerok banjir jakarta,"['biang', 'kerok', 'banjir', 'jakarta']","['biang', 'kerok', 'banjir', 'jakarta']",biang kerok banjir jakarta
2018-02-07 08:00:00+00:00,mengunjungi warung pecel lele yang viral karena buka saat banjir,unjung warung pecel lele yang viral karena buka saat banjir,"['unjung', 'warung', 'pecel', 'lele', 'yang', 'viral', 'karena', 'buka', 'saat', 'banjir']","['unjung', 'warung', 'pecel', 'lele', 'viral', 'buka', 'banjir']",unjung warung pecel lele viral buka banjir
2018-02-08 08:00:00+00:00,ahli tata air: retorika tak bisa atasi banjir jakarta,ahli tata air retorika tak bisa atas banjir jakarta,"['ahli', 'tata', 'air', 'retorika', 'tak', 'bisa', 'atas', 'banjir', 'jakarta']","['ahli', 'tata', 'air', 'retorika', 'banjir', 'jakarta']",ahli tata air retorika banjir jakarta
2018-02-08 08:00:00+00:00,"sampah imbas banjir jakarta capai 2.000 ton, 95% batang pohon dan rumpun bambu",sampah imbas banjir jakarta capai 2 000 ton 95 batang pohon dan rumpun bambu,"['sampah', 'imbas', 'banjir', 'jakarta', 'capai', '2', '000', 'ton', '95', 'batang', 'pohon', 'dan', 'rumpun', 'bambu']","['sampah', 'imbas', 'banjir', 'jakarta', 'capai', '2', '000', 'ton', '95', 'batang', 'pohon', 'rumpun', 'bambu']",sampah imbas banjir jakarta capai 2 000 ton 95 batang pohon rumpun bambu
2018-02-08 08:00:00+00:00,ini warung pecel lele yang viral karena tetap buka saat banjir,ini warung pecel lele yang viral karena tetap buka saat banjir,"['ini', 'warung', 'pecel', 'lele', 'yang', 'viral', 'karena', 'tetap', 'buka', 'saat', 'banjir']","['warung', 'pecel', 'lele', 'viral', 'buka', 'banjir']",warung pecel lele viral buka banjir
2018-02-08 08:00:00+00:00,tingkat kerusakan motor yang terendam banjir,tingkat rusa motor yang rendam banjir,"['tingkat', 'rusa', 'motor', 'yang', 'rendam', 'banjir']","['tingkat', 'rusa', 'motor', 'rendam', 'banjir']",tingkat rusa motor rendam banjir
2018-02-08 08:00:00+00:00,"jalanan terendam banjir, jalur tayu–dukuhseti lumpuh",jalan rendam banjir jalur tayu dukuhseti lumpuh,"['jalan', 'rendam', 'banjir', 'jalur', 'tayu', 'dukuhseti', 'lumpuh']","['jalan', 'rendam', 'banjir', 'jalur', 'tayu', 'dukuhseti', 'lumpuh']",jalan rendam banjir jalur tayu dukuhseti lumpuh
2018-02-08 08:00:00+00:00,mereka yang 'bersahabat' dengan banjir di tepi ciliwung sejak 'zaman nenek moyang',mereka yang sahabat dengan banjir di tepi ciliwung sejak zaman nenek moyang,"['mereka', 'yang', 'sahabat', 'dengan', 'banjir', 'di', 'tepi', 'ciliwung', 'sejak', 'zaman', 'nenek', 'moyang']","['sahabat', 'banjir', 'tepi', 'ciliwung', 'zaman', 'nenek', 'moyang']",sahabat banjir tepi ciliwung zaman nenek moyang
2018-02-08 08:00:00+00:00,"apa yang bisa anda lakukan saat banjir melanda, dan setelahnya",apa yang bisa anda laku saat banjir landa dan telah,"['apa', 'yang', 'bisa', 'anda', 'laku', 'saat', 'banjir', 'landa', 'dan', 'telah']","['laku', 'banjir', 'landa']",laku banjir landa
2018-02-08 08:00:00+00:00,ini tujuh faktor pemicu banjir di dki,ini tujuh faktor picu banjir di dki,"['ini', 'tujuh', 'faktor', 'picu', 'banjir', 'di', 'dki']","['tujuh', 'faktor', 'picu', 'banjir', 'dki']",tujuh faktor picu banjir dki
2018-02-09 08:00:00+00:00,banjir bandang terjang puluhan rumah warga situbondo,banjir bandang terjang puluh rumah warga situbondo,"['banjir', 'bandang', 'terjang', 'puluh', 'rumah', 'warga', 'situbondo']","['banjir', 'bandang', 'terjang', 'puluh', 'rumah', 'warga', 'situbondo']",banjir bandang terjang puluh rumah warga situbondo
2018-02-09 08:00:00+00:00,anies salat jumat dan tinjau korban banjir di cililitan jaktim,anies salat jumat dan tinjau korban banjir di cililitan jaktim,"['anies', 'salat', 'jumat', 'dan', 'tinjau', 'korban', 'banjir', 'di', 'cililitan', 'jaktim']","['anies', 'salat', 'jumat', 'tinjau', 'korban', 'banjir', 'cililitan', 'jaktim']",anies salat jumat tinjau korban banjir cililitan jaktim
2018-02-09 08:00:00+00:00,bencana banjir merusak lima infrastruktur irigasi ntt,bencana banjir rusak lima infrastruktur irigasi ntt,"['bencana', 'banjir', 'rusak', 'lima', 'infrastruktur', 'irigasi', 'ntt']","['bencana', 'banjir', 'rusak', 'infrastruktur', 'irigasi', 'ntt']",bencana banjir rusak infrastruktur irigasi ntt
2018-02-09 08:00:00+00:00,"sibuk urus banjir, anies menyesal tak ikut jokowi ke padang",sibuk urus banjir anies sesal tak ikut jokowi ke padang,"['sibuk', 'urus', 'banjir', 'anies', 'sesal', 'tak', 'ikut', 'jokowi', 'ke', 'padang']","['sibuk', 'urus', 'banjir', 'anies', 'sesal', 'jokowi', 'padang']",sibuk urus banjir anies sesal jokowi padang
2018-02-09 08:00:00+00:00,bbwscc paparkan berkurangnya resapan air penyebab banjir di dki,bbwscc papar kurang resap air sebab banjir di dki,"['bbwscc', 'papar', 'kurang', 'resap', 'air', 'sebab', 'banjir', 'di', 'dki']","['bbwscc', 'papar', 'resap', 'air', 'banjir', 'dki']",bbwscc papar resap air banjir dki
2018-02-10 08:00:00+00:00,penanganan masalah banjir kota depok harus komprehensif,tangan masalah banjir kota depok harus komprehensif,"['tangan', 'masalah', 'banjir', 'kota', 'depok', 'harus', 'komprehensif']","['tangan', 'banjir', 'kota', 'depok', 'komprehensif']",tangan banjir kota depok komprehensif
2018-02-10 08:00:00+00:00,kota cilegon dikepung banjir,kota cilegon kepung banjir,"['kota', 'cilegon', 'kepung', 'banjir']","['kota', 'cilegon', 'kepung', 'banjir']",kota cilegon kepung banjir
2018-02-10 08:00:00+00:00,6 kecamatan di tegal terendam banjir,6 camat di tegal rendam banjir,"['6', 'camat', 'di', 'tegal', 'rendam', 'banjir']","['6', 'camat', 'tegal', 'rendam', 'banjir']",6 camat tegal rendam banjir
2018-02-12 08:00:00+00:00,seribuan rumah di astanajapura cirebon terendam banjir,ribu rumah di astanajapura cirebon rendam banjir,"['ribu', 'rumah', 'di', 'astanajapura', 'cirebon', 'rendam', 'banjir']","['ribu', 'rumah', 'astanajapura', 'cirebon', 'rendam', 'banjir']",ribu rumah astanajapura cirebon rendam banjir
2018-02-12 08:00:00+00:00,"banjir rendam 3 kecamatan di brebes, 2 warga tewas",banjir rendam 3 camat di brebes 2 warga tewas,"['banjir', 'rendam', '3', 'camat', 'di', 'brebes', '2', 'warga', 'tewas']","['banjir', 'rendam', '3', 'camat', 'brebes', '2', 'warga', 'tewas']",banjir rendam 3 camat brebes 2 warga tewas
2018-02-12 08:00:00+00:00,"sungai pemali di brebes meluap, 3 kecamatan terendam banjir",sungai pemali di brebes luap 3 camat rendam banjir,"['sungai', 'pemali', 'di', 'brebes', 'luap', '3', 'camat', 'rendam', 'banjir']","['sungai', 'pemali', 'brebes', 'luap', '3', 'camat', 'rendam', 'banjir']",sungai pemali brebes luap 3 camat rendam banjir
2018-02-12 08:00:00+00:00,upaya pemerintah tanggulangi banjir jakarta dan kendala yang dihadapi halaman all,upaya perintah tanggulang banjir jakarta dan kendala yang hadap halaman all,"['upaya', 'perintah', 'tanggulang', 'banjir', 'jakarta', 'dan', 'kendala', 'yang', 'hadap', 'halaman', 'all']","['upaya', 'perintah', 'tanggulang', 'banjir', 'jakarta', 'kendala', 'hadap', 'halaman', 'all']",upaya perintah tanggulang banjir jakarta kendala hadap halaman all
2018-02-13 08:00:00+00:00,korban banjir di brebes mulai terserang penyakit,korban banjir di brebes mulai serang sakit,"['korban', 'banjir', 'di', 'brebes', 'mulai', 'serang', 'sakit']","['korban', 'banjir', 'brebes', 'serang', 'sakit']",korban banjir brebes serang sakit
2018-02-15 08:00:00+00:00,'banjir' sampah di puncak bogor,banjir sampah di puncak bogor,"['banjir', 'sampah', 'di', 'puncak', 'bogor']","['banjir', 'sampah', 'puncak', 'bogor']",banjir sampah puncak bogor
2018-02-15 08:00:00+00:00,"hujan sejak pagi, sebagian jakarta dilanda banjir (lagi)",hujan sejak pagi bagi jakarta landa banjir lagi,"['hujan', 'sejak', 'pagi', 'bagi', 'jakarta', 'landa', 'banjir', 'lagi']","['hujan', 'pagi', 'jakarta', 'landa', 'banjir']",hujan pagi jakarta landa banjir
2018-02-15 08:00:00+00:00,"kawasan industri pulogadung banjir 30 cm, ada pohon tumbang",kawasan industri pulogadung banjir 30 cm ada pohon tumbang,"['kawasan', 'industri', 'pulogadung', 'banjir', '30', 'cm', 'ada', 'pohon', 'tumbang']","['kawasan', 'industri', 'pulogadung', 'banjir', '30', 'cm', 'pohon', 'tumbang']",kawasan industri pulogadung banjir 30 cm pohon tumbang
2018-02-15 08:00:00+00:00,"hujan deras, 53 rw di jakarta terendam banjir",hujan deras 53 rw di jakarta rendam banjir,"['hujan', 'deras', '53', 'rw', 'di', 'jakarta', 'rendam', 'banjir']","['hujan', 'deras', '53', 'rw', 'jakarta', 'rendam', 'banjir']",hujan deras 53 rw jakarta rendam banjir
2018-02-15 08:00:00+00:00,"banjir 30 cm di jl boulevard kelapa gading, lalu lintas macet parah",banjir 30 cm di jl boulevard kelapa gading lalu lintas macet parah,"['banjir', '30', 'cm', 'di', 'jl', 'boulevard', 'kelapa', 'gading', 'lalu', 'lintas', 'macet', 'parah']","['banjir', '30', 'cm', 'jl', 'boulevard', 'kelapa', 'gading', 'lintas', 'macet', 'parah']",banjir 30 cm jl boulevard kelapa gading lintas macet parah
2018-02-15 08:00:00+00:00,sejumlah jalan utama jakarta tak bisa dilewati akibat banjir,jumlah jalan utama jakarta tak bisa lewat akibat banjir,"['jumlah', 'jalan', 'utama', 'jakarta', 'tak', 'bisa', 'lewat', 'akibat', 'banjir']","['jalan', 'utama', 'jakarta', 'akibat', 'banjir']",jalan utama jakarta akibat banjir
2018-02-15 08:00:00+00:00,5 jenis banjir yang terus mengintai manusia,5 jenis banjir yang terus intai manusia,"['5', 'jenis', 'banjir', 'yang', 'terus', 'intai', 'manusia']","['5', 'jenis', 'banjir', 'intai', 'manusia']",5 jenis banjir intai manusia
2018-02-15 08:00:00+00:00,titik banjir di jakarta bertambah jadi di 100 rw dan 36 kelurahan,titik banjir di jakarta tambah jadi di 100 rw dan 36 lurah,"['titik', 'banjir', 'di', 'jakarta', 'tambah', 'jadi', 'di', '100', 'rw', 'dan', '36', 'lurah']","['titik', 'banjir', 'jakarta', '100', 'rw', '36', 'lurah']",titik banjir jakarta 100 rw 36 lurah
2018-02-15 08:00:00+00:00,warga semarang diajak gotong royong bantu korban banjir,warga semarang ajak gotong royong bantu korban banjir,"['warga', 'semarang', 'ajak', 'gotong', 'royong', 'bantu', 'korban', 'banjir']","['warga', 'semarang', 'ajak', 'gotong', 'royong', 'bantu', 'korban', 'banjir']",warga semarang ajak gotong royong bantu korban banjir
2018-02-15 08:00:00+00:00,cara sederhana deteksi mobil bekas terendam banjir,cara sederhana deteksi mobil bekas rendam banjir,"['cara', 'sederhana', 'deteksi', 'mobil', 'bekas', 'rendam', 'banjir']","['sederhana', 'deteksi', 'mobil', 'bekas', 'rendam', 'banjir']",sederhana deteksi mobil bekas rendam banjir
2018-02-15 08:00:00+00:00,"banjir 50 cm di kelapa gading, banyak motor mogok",banjir 50 cm di kelapa gading banyak motor mogok,"['banjir', '50', 'cm', 'di', 'kelapa', 'gading', 'banyak', 'motor', 'mogok']","['banjir', '50', 'cm', 'kelapa', 'gading', 'motor', 'mogok']",banjir 50 cm kelapa gading motor mogok
2018-02-15 08:00:00+00:00,"banjir kanal meluap, jalan dan pemukiman di semarang kebanjiran",banjir kanal luap jalan dan mukim di semarang banjir,"['banjir', 'kanal', 'luap', 'jalan', 'dan', 'mukim', 'di', 'semarang', 'banjir']","['banjir', 'kanal', 'luap', 'jalan', 'mukim', 'semarang', 'banjir']",banjir kanal luap jalan mukim semarang banjir
2018-02-16 08:00:00+00:00,ribuan rumah di demak terendam banjir selama sepekan | republika online,ribu rumah di demak rendam banjir lama pek republika online,"['ribu', 'rumah', 'di', 'demak', 'rendam', 'banjir', 'lama', 'pek', 'republika', 'online']","['ribu', 'rumah', 'demak', 'rendam', 'banjir', 'pek', 'republika', 'online']",ribu rumah demak rendam banjir pek republika online
2018-02-16 08:00:00+00:00,"libur sekolah, anak-anak korban banjir di demak malah bermain air",libur sekolah anak korban banjir di demak malah main air,"['libur', 'sekolah', 'anak', 'korban', 'banjir', 'di', 'demak', 'malah', 'main', 'air']","['libur', 'sekolah', 'anak', 'korban', 'banjir', 'demak', 'main', 'air']",libur sekolah anak korban banjir demak main air
2018-02-16 08:00:00+00:00,tantangan besar tim evakuasi mobil di kondisi banjir,tantang besar tim evakuasi mobil di kondisi banjir,"['tantang', 'besar', 'tim', 'evakuasi', 'mobil', 'di', 'kondisi', 'banjir']","['tantang', 'tim', 'evakuasi', 'mobil', 'kondisi', 'banjir']",tantang tim evakuasi mobil kondisi banjir
2018-02-16 08:00:00+00:00,ribuan rumah di demak terendam banjir,ribu rumah di demak rendam banjir,"['ribu', 'rumah', 'di', 'demak', 'rendam', 'banjir']","['ribu', 'rumah', 'demak', 'rendam', 'banjir']",ribu rumah demak rendam banjir
2018-02-16 08:00:00+00:00,dua jembatan ambruk akibat banjir dan longsor di pekalongan,dua jembatan ambruk akibat banjir dan longsor di kalong,"['dua', 'jembatan', 'ambruk', 'akibat', 'banjir', 'dan', 'longsor', 'di', 'kalong']","['jembatan', 'ambruk', 'akibat', 'banjir', 'longsor', 'kalong']",jembatan ambruk akibat banjir longsor kalong
2018-02-16 08:00:00+00:00,senen kembali banjir setelah 10 tahun,senen kembali banjir telah 10 tahun,"['senen', 'kembali', 'banjir', 'telah', '10', 'tahun']","['senen', 'banjir', '10']",senen banjir 10
2018-02-17 08:00:00+00:00,"hujan dan banjir, air di brunei mendadak menguning",hujan dan banjir air di brunei dadak kuning,"['hujan', 'dan', 'banjir', 'air', 'di', 'brunei', 'dadak', 'kuning']","['hujan', 'banjir', 'air', 'brunei', 'dadak', 'kuning']",hujan banjir air brunei dadak kuning
2018-02-19 08:00:00+00:00,korban banjir semarang mulai terserang penyakit,korban banjir semarang mulai serang sakit,"['korban', 'banjir', 'semarang', 'mulai', 'serang', 'sakit']","['korban', 'banjir', 'semarang', 'serang', 'sakit']",korban banjir semarang serang sakit
2018-02-19 08:00:00+00:00,haskoning indonesia siap tangani banjir samarinda,haskoning indonesia siap tangan banjir samarinda,"['haskoning', 'indonesia', 'siap', 'tangan', 'banjir', 'samarinda']","['haskoning', 'indonesia', 'tangan', 'banjir', 'samarinda']",haskoning indonesia tangan banjir samarinda
2018-02-21 08:00:00+00:00,"saluran buangan jadi pemicu banjir, warga brebes tutup jalan tol",salur buang jadi picu banjir warga brebes tutup jalan tol,"['salur', 'buang', 'jadi', 'picu', 'banjir', 'warga', 'brebes', 'tutup', 'jalan', 'tol']","['salur', 'buang', 'picu', 'banjir', 'warga', 'brebes', 'tutup', 'jalan', 'tol']",salur buang picu banjir warga brebes tutup jalan tol
2018-02-22 08:00:00+00:00,puluhan desa di bojonegoro diterjang banjir bandang,puluh desa di bojonegoro terjang banjir bandang,"['puluh', 'desa', 'di', 'bojonegoro', 'terjang', 'banjir', 'bandang']","['puluh', 'desa', 'bojonegoro', 'terjang', 'banjir', 'bandang']",puluh desa bojonegoro terjang banjir bandang
2018-02-23 08:00:00+00:00,jalur ka daop cirebon lumpuh total akibat banjir,jalur ka daop cirebon lumpuh total akibat banjir,"['jalur', 'ka', 'daop', 'cirebon', 'lumpuh', 'total', 'akibat', 'banjir']","['jalur', 'ka', 'daop', 'cirebon', 'lumpuh', 'total', 'akibat', 'banjir']",jalur ka daop cirebon lumpuh total akibat banjir
2018-02-23 08:00:00+00:00,"banjir capai 2 meter di cirebon, 20 ribu rumah warga terendam",banjir capai 2 meter di cirebon 20 ribu rumah warga rendam,"['banjir', 'capai', '2', 'meter', 'di', 'cirebon', '20', 'ribu', 'rumah', 'warga', 'rendam']","['banjir', 'capai', '2', 'meter', 'cirebon', '20', 'ribu', 'rumah', 'warga', 'rendam']",banjir capai 2 meter cirebon 20 ribu rumah warga rendam
2018-02-23 08:00:00+00:00,cerita mengenai tanggul sungai jebol yang bikin kabupaten brebes banjir,cerita kena tanggul sungai jebol yang bikin kabupaten brebes banjir,"['cerita', 'kena', 'tanggul', 'sungai', 'jebol', 'yang', 'bikin', 'kabupaten', 'brebes', 'banjir']","['cerita', 'kena', 'tanggul', 'sungai', 'jebol', 'bikin', 'kabupaten', 'brebes', 'banjir']",cerita kena tanggul sungai jebol bikin kabupaten brebes banjir
2018-02-23 08:00:00+00:00,"14 desa di kuningan terdampak longsor-banjir, warga mengungsi",14 desa di kuningan dampak longsor-banjir warga ungsi,"['14', 'desa', 'di', 'kuningan', 'dampak', 'longsor-banjir', 'warga', 'ungsi']","['14', 'desa', 'kuningan', 'dampak', 'longsor-banjir', 'warga', 'ungsi']",14 desa kuningan dampak longsor-banjir warga ungsi
2018-02-23 08:00:00+00:00,ribuan rumah di cirebon terendam banjir,ribu rumah di cirebon rendam banjir,"['ribu', 'rumah', 'di', 'cirebon', 'rendam', 'banjir']","['ribu', 'rumah', 'cirebon', 'rendam', 'banjir']",ribu rumah cirebon rendam banjir
