published date,title,stem,tokens,tokens_clean,merged
2018-12-30 08:00:00+00:00,sederet peralatan bmkg untuk pantau gempa sampai tsunami,deret alat bmkg untuk pantau gempa sampai tsunami,"['deret', 'alat', 'bmkg', 'untuk', 'pantau', 'gempa', 'sampai', 'tsunami']","['deret', 'alat', 'bmkg', 'pantau', 'gempa', 'tsunami']",deret alat bmkg pantau gempa tsunami
2018-12-30 08:00:00+00:00,deretan bencana alam mematikan yang menerjang indonesia sepanjang 2018,deret bencana alam mati yang terjang indonesia panjang 2018,"['deret', 'bencana', 'alam', 'mati', 'yang', 'terjang', 'indonesia', 'panjang', '2018']","['deret', 'bencana', 'alam', 'mati', 'terjang', 'indonesia', '2018']",deret bencana alam mati terjang indonesia 2018
2018-12-30 08:00:00+00:00,"gempa magnitudo 5,7, pengunjung mal di bengkulu berhamburan ke luar",gempa magnitudo 5 7 unjung mal di bengkulu hambur ke luar,"['gempa', 'magnitudo', '5', '7', 'unjung', 'mal', 'di', 'bengkulu', 'hambur', 'ke', 'luar']","['gempa', 'magnitudo', '5', '7', 'unjung', 'mal', 'bengkulu', 'hambur']",gempa magnitudo 5 7 unjung mal bengkulu hambur
2018-12-31 08:00:00+00:00,"frekuensi erupsi gunung dan gempa bumi meningkat, dana mitigasi bencana 'sedikit'",frekuensi erupsi gunung dan gempa bumi tingkat dana mitigasi bencana sedikit,"['frekuensi', 'erupsi', 'gunung', 'dan', 'gempa', 'bumi', 'tingkat', 'dana', 'mitigasi', 'bencana', 'sedikit']","['frekuensi', 'erupsi', 'gunung', 'gempa', 'bumi', 'tingkat', 'dana', 'mitigasi', 'bencana']",frekuensi erupsi gunung gempa bumi tingkat dana mitigasi bencana
2018-12-31 08:00:00+00:00,"gempa 5,7 sr guncang bengkulu, bandara fatmawati soekarno tetap beroperasi",gempa 5 7 sr guncang bengkulu bandara fatmawati soekarno tetap operasi,"['gempa', '5', '7', 'sr', 'guncang', 'bengkulu', 'bandara', 'fatmawati', 'soekarno', 'tetap', 'operasi']","['gempa', '5', '7', 'sr', 'guncang', 'bengkulu', 'bandara', 'fatmawati', 'soekarno', 'operasi']",gempa 5 7 sr guncang bengkulu bandara fatmawati soekarno operasi
2018-12-31 08:00:00+00:00,potensi gempa dan tsunami di kawasan laut banda dan antisipasinya,potensi gempa dan tsunami di kawasan laut banda dan antisipasi,"['potensi', 'gempa', 'dan', 'tsunami', 'di', 'kawasan', 'laut', 'banda', 'dan', 'antisipasi']","['potensi', 'gempa', 'tsunami', 'kawasan', 'laut', 'banda', 'antisipasi']",potensi gempa tsunami kawasan laut banda antisipasi
2019-01-01 08:00:00+00:00,"awali 2019, taput diguncang gempa 3,4 sr",awal 2019 taput guncang gempa 3 4 sr,"['awal', '2019', 'taput', 'guncang', 'gempa', '3', '4', 'sr']","['2019', 'taput', 'guncang', 'gempa', '3', '4', 'sr']",2019 taput guncang gempa 3 4 sr
2019-01-01 08:00:00+00:00,jawa timur diguncang gempa bumi 633 kali sepanjang 2018,jawa timur guncang gempa bumi 633 kali panjang 2018,"['jawa', 'timur', 'guncang', 'gempa', 'bumi', '633', 'kali', 'panjang', '2018']","['jawa', 'timur', 'guncang', 'gempa', 'bumi', '633', 'kali', '2018']",jawa timur guncang gempa bumi 633 kali 2018
2019-01-01 08:00:00+00:00,"selama 2018, 757 kali gempa bumi terjadi di sultra",lama 2018 757 kali gempa bumi jadi di sultra,"['lama', '2018', '757', 'kali', 'gempa', 'bumi', 'jadi', 'di', 'sultra']","['2018', '757', 'kali', 'gempa', 'bumi', 'sultra']",2018 757 kali gempa bumi sultra
2019-01-01 08:00:00+00:00,watak alam dan bencana manusia,watak alam dan bencana manusia,"['watak', 'alam', 'dan', 'bencana', 'manusia']","['watak', 'alam', 'bencana', 'manusia']",watak alam bencana manusia
2019-01-01 08:00:00+00:00,peristiwa tsunami karena letusan gunung berapi,peristiwa tsunami karena letus gunung rap,"['peristiwa', 'tsunami', 'karena', 'letus', 'gunung', 'rap']","['peristiwa', 'tsunami', 'letus', 'gunung', 'rap']",peristiwa tsunami letus gunung rap
2019-01-02 08:00:00+00:00,"rabu malam, dompu diguncang gempa 5,2 magnitudo",rabu malam dompu guncang gempa 5 2 magnitudo,"['rabu', 'malam', 'dompu', 'guncang', 'gempa', '5', '2', 'magnitudo']","['rabu', 'malam', 'dompu', 'guncang', 'gempa', '5', '2', 'magnitudo']",rabu malam dompu guncang gempa 5 2 magnitudo
2019-01-02 08:00:00+00:00,"tsunami lembata 1979: penyebabnya bukan gempa, tapi panas bumi",tsunami lembata 1979 sebab bukan gempa tapi panas bumi,"['tsunami', 'lembata', '1979', 'sebab', 'bukan', 'gempa', 'tapi', 'panas', 'bumi']","['tsunami', 'lembata', '1979', 'gempa', 'panas', 'bumi']",tsunami lembata 1979 gempa panas bumi
2019-01-02 08:00:00+00:00,"ini daftar bencana di indonesia pada desember 2018, tsunami, gempa bumi hingga tanah longsor",ini daftar bencana di indonesia pada desember 2018 tsunami gempa bumi hingga tanah longsor,"['ini', 'daftar', 'bencana', 'di', 'indonesia', 'pada', 'desember', '2018', 'tsunami', 'gempa', 'bumi', 'hingga', 'tanah', 'longsor']","['daftar', 'bencana', 'indonesia', 'desember', '2018', 'tsunami', 'gempa', 'bumi', 'tanah', 'longsor']",daftar bencana indonesia desember 2018 tsunami gempa bumi tanah longsor
2019-01-02 08:00:00+00:00,legislator: usut penyebar berita bohong tsunami di maluku utara,legislator usut sebar berita bohong tsunami di malu utara,"['legislator', 'usut', 'sebar', 'berita', 'bohong', 'tsunami', 'di', 'malu', 'utara']","['legislator', 'usut', 'sebar', 'berita', 'bohong', 'tsunami', 'malu', 'utara']",legislator usut sebar berita bohong tsunami malu utara
2019-01-02 08:00:00+00:00,sepanjang 2018 terjadi 633 kali gempa bumi di jawa timur,panjang 2018 jadi 633 kali gempa bumi di jawa timur,"['panjang', '2018', 'jadi', '633', 'kali', 'gempa', 'bumi', 'di', 'jawa', 'timur']","['2018', '633', 'kali', 'gempa', 'bumi', 'jawa', 'timur']",2018 633 kali gempa bumi jawa timur
2019-01-02 08:00:00+00:00,"selain pangandaran, 4 wilayah indonesia ini digoyang gempa pada awal 2019",selain pangandaran 4 wilayah indonesia ini goyang gempa pada awal 2019,"['selain', 'pangandaran', '4', 'wilayah', 'indonesia', 'ini', 'goyang', 'gempa', 'pada', 'awal', '2019']","['pangandaran', '4', 'wilayah', 'indonesia', 'goyang', 'gempa', '2019']",pangandaran 4 wilayah indonesia goyang gempa 2019
2019-01-02 08:00:00+00:00,tsunami di palu beda dengan di aceh,tsunami di palu beda dengan di aceh,"['tsunami', 'di', 'palu', 'beda', 'dengan', 'di', 'aceh']","['tsunami', 'palu', 'beda', 'aceh']",tsunami palu beda aceh
2019-01-03 08:00:00+00:00,pupr rampungkan 190 hunian sementara korban gempa sulteng,pupr rampung 190 huni sementara korban gempa sulteng,"['pupr', 'rampung', '190', 'huni', 'sementara', 'korban', 'gempa', 'sulteng']","['pupr', 'rampung', '190', 'huni', 'korban', 'gempa', 'sulteng']",pupr rampung 190 huni korban gempa sulteng
2019-01-03 08:00:00+00:00,"rentan gempa, ternyata banda aceh diapit dua segmen",rentan gempa nyata banda aceh apit dua segmen,"['rentan', 'gempa', 'nyata', 'banda', 'aceh', 'apit', 'dua', 'segmen']","['rentan', 'gempa', 'nyata', 'banda', 'aceh', 'apit', 'segmen']",rentan gempa nyata banda aceh apit segmen
2019-01-03 08:00:00+00:00,"3-1-1911: gempa magnitudo 7,7 hampir luluh lantakkan satu kota di kazakhstan",3-1-1911 gempa magnitudo 7 7 hampir luluh lantak satu kota di kazakhstan,"['3-1-1911', 'gempa', 'magnitudo', '7', '7', 'hampir', 'luluh', 'lantak', 'satu', 'kota', 'di', 'kazakhstan']","['3-1-1911', 'gempa', 'magnitudo', '7', '7', 'luluh', 'lantak', 'kota', 'kazakhstan']",3-1-1911 gempa magnitudo 7 7 luluh lantak kota kazakhstan
2019-01-03 08:00:00+00:00,5 alat untuk bencana alam,5 alat untuk bencana alam,"['5', 'alat', 'untuk', 'bencana', 'alam']","['5', 'alat', 'bencana', 'alam']",5 alat bencana alam
2019-01-03 08:00:00+00:00,"diapit dua patahan sumatera, banda aceh rawan gempa",apit dua patah sumatera banda aceh rawan gempa,"['apit', 'dua', 'patah', 'sumatera', 'banda', 'aceh', 'rawan', 'gempa']","['apit', 'patah', 'sumatera', 'banda', 'aceh', 'rawan', 'gempa']",apit patah sumatera banda aceh rawan gempa
2019-01-03 08:00:00+00:00,banda aceh rawan gempa,banda aceh rawan gempa,"['banda', 'aceh', 'rawan', 'gempa']","['banda', 'aceh', 'rawan', 'gempa']",banda aceh rawan gempa
2019-01-04 08:00:00+00:00,krakatau: mitigasi menekan potensi korban bencana,krakatau mitigasi tekan potensi korban bencana,"['krakatau', 'mitigasi', 'tekan', 'potensi', 'korban', 'bencana']","['krakatau', 'mitigasi', 'tekan', 'potensi', 'korban', 'bencana']",krakatau mitigasi tekan potensi korban bencana
2019-01-04 08:00:00+00:00,pantai selatan jawa berpotensi gempa dan tsunami,pantai selatan jawa potensi gempa dan tsunami,"['pantai', 'selatan', 'jawa', 'potensi', 'gempa', 'dan', 'tsunami']","['pantai', 'selatan', 'jawa', 'potensi', 'gempa', 'tsunami']",pantai selatan jawa potensi gempa tsunami
2019-01-05 08:00:00+00:00,"anies serahkan bantuan rp33,6 miliar untuk lombok",anies serah bantu rp33 6 miliar untuk lombok,"['anies', 'serah', 'bantu', 'rp33', '6', 'miliar', 'untuk', 'lombok']","['anies', 'serah', 'bantu', 'rp33', '6', 'miliar', 'lombok']",anies serah bantu rp33 6 miliar lombok
2019-01-05 08:00:00+00:00,"aceh, dalam bayang-bayang gempa dan tsunami",aceh dalam bayang gempa dan tsunami,"['aceh', 'dalam', 'bayang', 'gempa', 'dan', 'tsunami']","['aceh', 'bayang', 'gempa', 'tsunami']",aceh bayang gempa tsunami
2019-01-05 08:00:00+00:00,"pertama di riau, gempa bumi terjadi di bangkinang",pertama di riau gempa bumi jadi di bangkinang,"['pertama', 'di', 'riau', 'gempa', 'bumi', 'jadi', 'di', 'bangkinang']","['riau', 'gempa', 'bumi', 'bangkinang']",riau gempa bumi bangkinang
2019-01-05 08:00:00+00:00,gempa hari ini,gempa hari ini,"['gempa', 'hari', 'ini']",['gempa'],gempa
2019-01-06 08:00:00+00:00,bmkg nyatakan gempa kepulauan yapen-papua tidak berpotensi tsunami,bmkg nyata gempa pulau yapen-papua tidak potensi tsunami,"['bmkg', 'nyata', 'gempa', 'pulau', 'yapen-papua', 'tidak', 'potensi', 'tsunami']","['bmkg', 'nyata', 'gempa', 'pulau', 'yapen-papua', 'potensi', 'tsunami']",bmkg nyata gempa pulau yapen-papua potensi tsunami
2019-01-06 08:00:00+00:00,"kepulauan yapen-papua diguncang gempa 4,5 sr",pulau yapen-papua guncang gempa 4 5 sr,"['pulau', 'yapen-papua', 'guncang', 'gempa', '4', '5', 'sr']","['pulau', 'yapen-papua', 'guncang', 'gempa', '4', '5', 'sr']",pulau yapen-papua guncang gempa 4 5 sr
2019-01-06 08:00:00+00:00,"ada gempa di halmahera selatan, aktivitas 2 pelabuhan di maluku utara tetap normal",ada gempa di halmahera selatan aktivitas 2 labuh di malu utara tetap normal,"['ada', 'gempa', 'di', 'halmahera', 'selatan', 'aktivitas', '2', 'labuh', 'di', 'malu', 'utara', 'tetap', 'normal']","['gempa', 'halmahera', 'selatan', 'aktivitas', '2', 'labuh', 'malu', 'utara', 'normal']",gempa halmahera selatan aktivitas 2 labuh malu utara normal
2019-01-06 08:00:00+00:00,"gempa 6,8 skala richter guncang brazil barat",gempa 6 8 skala richter guncang brazil barat,"['gempa', '6', '8', 'skala', 'richter', 'guncang', 'brazil', 'barat']","['gempa', '6', '8', 'skala', 'richter', 'guncang', 'brazil', 'barat']",gempa 6 8 skala richter guncang brazil barat
2019-01-06 08:00:00+00:00,operasional bandara oesman sadik dan melonguane tetap normal pasca gempa,operasional bandara oesman sadik dan melonguane tetap normal pasca gempa,"['operasional', 'bandara', 'oesman', 'sadik', 'dan', 'melonguane', 'tetap', 'normal', 'pasca', 'gempa']","['operasional', 'bandara', 'oesman', 'sadik', 'melonguane', 'normal', 'pasca', 'gempa']",operasional bandara oesman sadik melonguane normal pasca gempa
2019-01-07 08:00:00+00:00,semua kecamatan di malang rawan bencana,semua camat di malang rawan bencana,"['semua', 'camat', 'di', 'malang', 'rawan', 'bencana']","['camat', 'malang', 'rawan', 'bencana']",camat malang rawan bencana
2019-01-07 08:00:00+00:00,"ini faktor penyebab terjadinya gempa 4,9 sr di labuan bajo, manggarai barat, flores, ntt?",ini faktor sebab jadi gempa 4 9 sr di labu bajo manggarai barat flores ntt,"['ini', 'faktor', 'sebab', 'jadi', 'gempa', '4', '9', 'sr', 'di', 'labu', 'bajo', 'manggarai', 'barat', 'flores', 'ntt']","['faktor', 'gempa', '4', '9', 'sr', 'labu', 'bajo', 'manggarai', 'barat', 'flores', 'ntt']",faktor gempa 4 9 sr labu bajo manggarai barat flores ntt
2019-01-07 08:00:00+00:00,"ancaman berbagai bencana di sekolah, bagaimana mengantisipasinya?",ancam bagai bencana di sekolah bagaimana antisipasi,"['ancam', 'bagai', 'bencana', 'di', 'sekolah', 'bagaimana', 'antisipasi']","['ancam', 'bencana', 'sekolah', 'antisipasi']",ancam bencana sekolah antisipasi
2019-01-07 08:00:00+00:00,"unggah timeline pilpres 2019 & potensi bencana, sutopo sebut gempa & tsunami bisa terjadi tiba-tiba",unggah timeline pilpres 2019 potensi bencana sutopo sebut gempa tsunami bisa jadi tiba,"['unggah', 'timeline', 'pilpres', '2019', 'potensi', 'bencana', 'sutopo', 'sebut', 'gempa', 'tsunami', 'bisa', 'jadi', 'tiba']","['unggah', 'timeline', 'pilpres', '2019', 'potensi', 'bencana', 'sutopo', 'gempa', 'tsunami']",unggah timeline pilpres 2019 potensi bencana sutopo gempa tsunami
2019-01-07 08:00:00+00:00,"gempa 4,8 magnitudo guncang tasikmalaya, getaran hingga pangandaran",gempa 4 8 magnitudo guncang tasikmalaya getar hingga pangandaran,"['gempa', '4', '8', 'magnitudo', 'guncang', 'tasikmalaya', 'getar', 'hingga', 'pangandaran']","['gempa', '4', '8', 'magnitudo', 'guncang', 'tasikmalaya', 'getar', 'pangandaran']",gempa 4 8 magnitudo guncang tasikmalaya getar pangandaran
2019-01-08 08:00:00+00:00,"gempa lagi: berpusat di sukabumi, terasa hingga bandung dan depok",gempa lagi pusat di sukabumi asa hingga bandung dan depok,"['gempa', 'lagi', 'pusat', 'di', 'sukabumi', 'asa', 'hingga', 'bandung', 'dan', 'depok']","['gempa', 'pusat', 'sukabumi', 'asa', 'bandung', 'depok']",gempa pusat sukabumi asa bandung depok
2019-01-08 08:00:00+00:00,gempa di selatan jawa barat berada di zona megathrust,gempa di selatan jawa barat ada di zona megathrust,"['gempa', 'di', 'selatan', 'jawa', 'barat', 'ada', 'di', 'zona', 'megathrust']","['gempa', 'selatan', 'jawa', 'barat', 'zona', 'megathrust']",gempa selatan jawa barat zona megathrust
2019-01-08 08:00:00+00:00,bmkg catat 23 kali gempa bumi yang merusak terjadi selama 2018,bmkg catat 23 kali gempa bumi yang rusak jadi lama 2018,"['bmkg', 'catat', '23', 'kali', 'gempa', 'bumi', 'yang', 'rusak', 'jadi', 'lama', '2018']","['bmkg', 'catat', '23', 'kali', 'gempa', 'bumi', 'rusak', '2018']",bmkg catat 23 kali gempa bumi rusak 2018
2019-01-08 08:00:00+00:00,breaking news: bmkg catat 2 kali gempa guncang pangandaran dan mamasa selasa malam 8 januari 2019,breaking news bmkg catat 2 kali gempa guncang pangandaran dan mamasa selasa malam 8 januari 2019,"['breaking', 'news', 'bmkg', 'catat', '2', 'kali', 'gempa', 'guncang', 'pangandaran', 'dan', 'mamasa', 'selasa', 'malam', '8', 'januari', '2019']","['breaking', 'news', 'bmkg', 'catat', '2', 'kali', 'gempa', 'guncang', 'pangandaran', 'mamasa', 'selasa', 'malam', '8', 'januari', '2019']",breaking news bmkg catat 2 kali gempa guncang pangandaran mamasa selasa malam 8 januari 2019
2019-01-08 08:00:00+00:00,kepri aman dari gempa tapi rawan angin,kepri aman dari gempa tapi rawan angin,"['kepri', 'aman', 'dari', 'gempa', 'tapi', 'rawan', 'angin']","['kepri', 'aman', 'gempa', 'rawan', 'angin']",kepri aman gempa rawan angin
2019-01-08 08:00:00+00:00,"benarkah aroma amis, salah satu ciri akan terjadi tsunami?",benar aroma amis salah satu ciri akan jadi tsunami,"['benar', 'aroma', 'amis', 'salah', 'satu', 'ciri', 'akan', 'jadi', 'tsunami']","['aroma', 'amis', 'salah', 'ciri', 'tsunami']",aroma amis salah ciri tsunami
2019-01-08 08:00:00+00:00,"pulau jawa berisiko mengalami bencana katastrofe gempa, ini 9 faktanya",pulau jawa risiko alami bencana katastrofe gempa ini 9 fakta,"['pulau', 'jawa', 'risiko', 'alami', 'bencana', 'katastrofe', 'gempa', 'ini', '9', 'fakta']","['pulau', 'jawa', 'risiko', 'alami', 'bencana', 'katastrofe', 'gempa', '9', 'fakta']",pulau jawa risiko alami bencana katastrofe gempa 9 fakta
2019-01-08 08:00:00+00:00,"tak berpotensi tsunami, bmkg laporkan wilayah jawa barat diguncang gempa sebesar 5,4 sr",tak potensi tsunami bmkg lapor wilayah jawa barat guncang gempa besar 5 4 sr,"['tak', 'potensi', 'tsunami', 'bmkg', 'lapor', 'wilayah', 'jawa', 'barat', 'guncang', 'gempa', 'besar', '5', '4', 'sr']","['potensi', 'tsunami', 'bmkg', 'lapor', 'wilayah', 'jawa', 'barat', 'guncang', 'gempa', '5', '4', 'sr']",potensi tsunami bmkg lapor wilayah jawa barat guncang gempa 5 4 sr
2019-01-09 08:00:00+00:00,"smong, kearifan lokal dari kehadiran tsunami di aceh",smong arif lokal dari hadir tsunami di aceh,"['smong', 'arif', 'lokal', 'dari', 'hadir', 'tsunami', 'di', 'aceh']","['smong', 'arif', 'lokal', 'hadir', 'tsunami', 'aceh']",smong arif lokal hadir tsunami aceh
2019-01-09 08:00:00+00:00,ini penyebab gempa bumi sukabumi menurut bmkg,ini sebab gempa bumi sukabumi turut bmkg,"['ini', 'sebab', 'gempa', 'bumi', 'sukabumi', 'turut', 'bmkg']","['gempa', 'bumi', 'sukabumi', 'bmkg']",gempa bumi sukabumi bmkg
2019-01-09 08:00:00+00:00,sejarah gempa tasikmalaya: antara laut selatan & gunung galunggung,sejarah gempa tasikmalaya antara laut selatan gunung galunggung,"['sejarah', 'gempa', 'tasikmalaya', 'antara', 'laut', 'selatan', 'gunung', 'galunggung']","['sejarah', 'gempa', 'tasikmalaya', 'laut', 'selatan', 'gunung', 'galunggung']",sejarah gempa tasikmalaya laut selatan gunung galunggung
2019-01-09 08:00:00+00:00,ini sebaran daerah rawan bencana di pulau bali,ini sebar daerah rawan bencana di pulau bal,"['ini', 'sebar', 'daerah', 'rawan', 'bencana', 'di', 'pulau', 'bal']","['sebar', 'daerah', 'rawan', 'bencana', 'pulau', 'bal']",sebar daerah rawan bencana pulau bal
2019-01-10 08:00:00+00:00,"bmkg: tak ada gempa di sibolga dan tapteng, masyarakat termakan hoax",bmkg tak ada gempa di sibolga dan tapteng masyarakat makan hoax,"['bmkg', 'tak', 'ada', 'gempa', 'di', 'sibolga', 'dan', 'tapteng', 'masyarakat', 'makan', 'hoax']","['bmkg', 'gempa', 'sibolga', 'tapteng', 'masyarakat', 'makan', 'hoax']",bmkg gempa sibolga tapteng masyarakat makan hoax
2019-01-11 08:00:00+00:00,"hasil penelitian ungkap potensi gempa besar akan terjadi di pulau jawa, jakarta dan bandung masuk dalam daftar",hasil teliti ungkap potensi gempa besar akan jadi di pulau jawa jakarta dan bandung masuk dalam daftar,"['hasil', 'teliti', 'ungkap', 'potensi', 'gempa', 'besar', 'akan', 'jadi', 'di', 'pulau', 'jawa', 'jakarta', 'dan', 'bandung', 'masuk', 'dalam', 'daftar']","['hasil', 'teliti', 'potensi', 'gempa', 'pulau', 'jawa', 'jakarta', 'bandung', 'masuk', 'daftar']",hasil teliti potensi gempa pulau jawa jakarta bandung masuk daftar
2019-01-11 08:00:00+00:00,korban gempa pidie jaya tahun 2016 yang rumahnya hancur diminta bersabar,korban gempa pidie jaya tahun 2016 yang rumah hancur minta sabar,"['korban', 'gempa', 'pidie', 'jaya', 'tahun', '2016', 'yang', 'rumah', 'hancur', 'minta', 'sabar']","['korban', 'gempa', 'pidie', 'jaya', '2016', 'rumah', 'hancur', 'sabar']",korban gempa pidie jaya 2016 rumah hancur sabar
2019-01-11 08:00:00+00:00,"bmkg catat 23 gempa merusak sepanjang 2018, sulteng terbesar",bmkg catat 23 gempa rusak panjang 2018 sulteng besar,"['bmkg', 'catat', '23', 'gempa', 'rusak', 'panjang', '2018', 'sulteng', 'besar']","['bmkg', 'catat', '23', 'gempa', 'rusak', '2018', 'sulteng']",bmkg catat 23 gempa rusak 2018 sulteng
2019-01-12 08:00:00+00:00,12-1-1989: kisah ajaib 6 korban gempa armenia ternyata hoaks belaka...,12-1-1989 kisah ajaib 6 korban gempa armenia nyata hoaks belaka,"['12-1-1989', 'kisah', 'ajaib', '6', 'korban', 'gempa', 'armenia', 'nyata', 'hoaks', 'belaka']","['12-1-1989', 'kisah', 'ajaib', '6', 'korban', 'gempa', 'armenia', 'nyata', 'hoaks', 'belaka']",12-1-1989 kisah ajaib 6 korban gempa armenia nyata hoaks belaka
2019-01-12 08:00:00+00:00,apa itu gempa megathrust? ini beberapa titik rawannya,apa itu gempa megathrust ini beberapa titik rawan,"['apa', 'itu', 'gempa', 'megathrust', 'ini', 'beberapa', 'titik', 'rawan']","['gempa', 'megathrust', 'titik', 'rawan']",gempa megathrust titik rawan
2019-01-13 08:00:00+00:00,"tak hanya soal evakuasi, bpbd jabar rupanya juga kerap sosialisasikan mitigasi bencana",tak hanya soal evakuasi bpbd jabar rupa juga kerap sosialisasi mitigasi bencana,"['tak', 'hanya', 'soal', 'evakuasi', 'bpbd', 'jabar', 'rupa', 'juga', 'kerap', 'sosialisasi', 'mitigasi', 'bencana']","['evakuasi', 'bpbd', 'jabar', 'rupa', 'kerap', 'sosialisasi', 'mitigasi', 'bencana']",evakuasi bpbd jabar rupa kerap sosialisasi mitigasi bencana
2019-01-14 08:00:00+00:00,11 macam-macam bencana alam dan penjelasannya yang terjadi di indonesia,11 macam bencana alam dan jelas yang jadi di indonesia,"['11', 'macam', 'bencana', 'alam', 'dan', 'jelas', 'yang', 'jadi', 'di', 'indonesia']","['11', 'bencana', 'alam', 'indonesia']",11 bencana alam indonesia
2019-01-14 08:00:00+00:00,"kolaka utara diguncang gempa berkekuatan 3,8",kolaka utara guncang gempa kuat 3 8,"['kolaka', 'utara', 'guncang', 'gempa', 'kuat', '3', '8']","['kolaka', 'utara', 'guncang', 'gempa', 'kuat', '3', '8']",kolaka utara guncang gempa kuat 3 8
2019-01-15 08:00:00+00:00,"gempa tektonik 5,0 sr guncang tarutung dan porsea",gempa tektonik 5 0 sr guncang tarutung dan porsea,"['gempa', 'tektonik', '5', '0', 'sr', 'guncang', 'tarutung', 'dan', 'porsea']","['gempa', 'tektonik', '5', '0', 'sr', 'guncang', 'tarutung', 'porsea']",gempa tektonik 5 0 sr guncang tarutung porsea
2019-01-16 08:00:00+00:00,itb pasang alat pendeteksi gempa di desa ban,itb pasang alat deteksi gempa di desa ban,"['itb', 'pasang', 'alat', 'deteksi', 'gempa', 'di', 'desa', 'ban']","['itb', 'pasang', 'alat', 'deteksi', 'gempa', 'desa', 'ban']",itb pasang alat deteksi gempa desa ban
2019-01-18 08:00:00+00:00,zona merah bencana diminta tidak dijadikan daerah pemukiman,zona merah bencana minta tidak jadi daerah mukim,"['zona', 'merah', 'bencana', 'minta', 'tidak', 'jadi', 'daerah', 'mukim']","['zona', 'merah', 'bencana', 'daerah', 'mukim']",zona merah bencana daerah mukim
2019-01-18 08:00:00+00:00,"tahun 2018, statistik gempa bumi di indonesia naik 50 persen",tahun 2018 statistik gempa bumi di indonesia naik 50 persen,"['tahun', '2018', 'statistik', 'gempa', 'bumi', 'di', 'indonesia', 'naik', '50', 'persen']","['2018', 'statistik', 'gempa', 'bumi', 'indonesia', '50', 'persen']",2018 statistik gempa bumi indonesia 50 persen
2019-01-18 08:00:00+00:00,"tiap malam masih terdengar jeritan, diusulkan bangun memorial park",tiap malam masih dengar jerit usul bangun memorial park,"['tiap', 'malam', 'masih', 'dengar', 'jerit', 'usul', 'bangun', 'memorial', 'park']","['malam', 'dengar', 'jerit', 'usul', 'bangun', 'memorial', 'park']",malam dengar jerit usul bangun memorial park
2019-01-19 08:00:00+00:00,"kaimana-papua barat dua kali diguncang gempa 4,1 sr",kaimana-papua barat dua kali guncang gempa 4 1 sr,"['kaimana-papua', 'barat', 'dua', 'kali', 'guncang', 'gempa', '4', '1', 'sr']","['kaimana-papua', 'barat', 'kali', 'guncang', 'gempa', '4', '1', 'sr']",kaimana-papua barat kali guncang gempa 4 1 sr
2019-01-21 08:00:00+00:00,"gempa bumi tektonik guncang kabupaten bandung pagi ini, bmkg : akibat sesar lokal",gempa bumi tektonik guncang kabupaten bandung pagi ini bmkg akibat sesar lokal,"['gempa', 'bumi', 'tektonik', 'guncang', 'kabupaten', 'bandung', 'pagi', 'ini', 'bmkg', 'akibat', 'sesar', 'lokal']","['gempa', 'bumi', 'tektonik', 'guncang', 'kabupaten', 'bandung', 'pagi', 'bmkg', 'akibat', 'sesar', 'lokal']",gempa bumi tektonik guncang kabupaten bandung pagi bmkg akibat sesar lokal
2019-01-21 08:00:00+00:00,angga yunanda senang pariwisata lombok mulai bangkit setelah musibah gempa bumi,angga yunanda senang pariwisata lombok mulai bangkit telah musibah gempa bumi,"['angga', 'yunanda', 'senang', 'pariwisata', 'lombok', 'mulai', 'bangkit', 'telah', 'musibah', 'gempa', 'bumi']","['angga', 'yunanda', 'senang', 'pariwisata', 'lombok', 'bangkit', 'musibah', 'gempa', 'bumi']",angga yunanda senang pariwisata lombok bangkit musibah gempa bumi
2019-01-22 08:00:00+00:00,gempa bumi 6.2 sr sumba barat dibangkitkan sesar naik thrust fault,gempa bumi 6 2 sr sumba barat bangkit sesar naik thrust fault,"['gempa', 'bumi', '6', '2', 'sr', 'sumba', 'barat', 'bangkit', 'sesar', 'naik', 'thrust', 'fault']","['gempa', 'bumi', '6', '2', 'sr', 'sumba', 'barat', 'bangkit', 'sesar', 'thrust', 'fault']",gempa bumi 6 2 sr sumba barat bangkit sesar thrust fault
2019-01-22 08:00:00+00:00,"gempa 6,7 sr guncang pulau sumba ntt, 'warga berhamburan ke luar rumah'",gempa 6 7 sr guncang pulau sumba ntt warga hambur ke luar rumah,"['gempa', '6', '7', 'sr', 'guncang', 'pulau', 'sumba', 'ntt', 'warga', 'hambur', 'ke', 'luar', 'rumah']","['gempa', '6', '7', 'sr', 'guncang', 'pulau', 'sumba', 'ntt', 'warga', 'hambur', 'rumah']",gempa 6 7 sr guncang pulau sumba ntt warga hambur rumah
2019-01-23 08:00:00+00:00,"sejak kemarin, sudah 41 gempa bumi terjadi di sumba barat",sejak kemarin sudah 41 gempa bumi jadi di sumba barat,"['sejak', 'kemarin', 'sudah', '41', 'gempa', 'bumi', 'jadi', 'di', 'sumba', 'barat']","['kemarin', '41', 'gempa', 'bumi', 'sumba', 'barat']",kemarin 41 gempa bumi sumba barat
